amplicon	ERR0000001	ERR0000002	ERR0000003	total
ERR3:1104160.720642	0	0	1	1
ERR3:1104180.715821	0	0	1	1
ERR3:1104200.665734	0	0	1	1
ERR3:110420.692956	0	0	1	1
ERR3:1104210.718444	0	0	1	1
ERR3:1104220.627020	0	0	1	1
ERR3:1104230.693924	0	0	1	1
ERR3:1104240.704033	0	0	1	1
ERR3:1104250.656735	0	0	1	1
ERR3:1104260.718877	0	0	1	1
ERR3:1104270.712629	0	0	1	1
ERR3:1104290.685636	0	0	1	1
ERR3:1104300.726361	0	0	1	1
ERR3:110430.659071	0	0	1	1
ERR3:1104310.688184	0	0	1	1
ERR3:1104320.734532	0	0	1	1
ERR3:1104330.689414	0	0	1	1
ERR3:1104360.725551	0	0	1	1
ERR3:1104370.699512	0	0	1	1
ERR3:1104390.716229	0	0	1	1
ERR3:1104400.642796	0	0	1	1
ERR3:1104410.716564	0	0	1	1
ERR3:1104440.700496	0	0	1	1
ERR3:1104450.711619	0	0	1	1
ERR3:1104470.723707	0	0	1	1
ERR3:1104500.679488	0	0	1	1
ERR3:110450.618459	0	0	1	1
ERR3:1104510.693361	0	0	1	1
ERR3:1104530.720568	0	0	1	1
ERR3:1104550.649172	0	0	1	1
ERR3:1104580.709948	0	0	1	1
ERR3:1104600.666882	0	0	1	1
ERR3:1104610.712714	0	0	1	1
ERR3:1104650.602681	0	0	1	1
ERR3:1104660.704759	0	0	1	1
ERR3:1104670.601626	0	0	1	1
ERR3:1104680.730149	0	0	1	1
ERR3:1104700.697917	0	0	1	1
ERR3:110470.715330	0	0	1	1
ERR3:1104710.701505	0	0	1	1
ERR3:1104750.728460	0	0	1	1
ERR3:1104760.722873	0	0	1	1
ERR3:1104790.666765	0	0	1	1
ERR3:1104810.645102	0	0	1	1
ERR3:1104820.717111	0	0	1	1
ERR3:1104830.744898	0	0	1	1
ERR3:1104880.711457	0	0	1	1
ERR3:1104900.631614	0	0	1	1
ERR3:110490.705033	0	0	1	1
ERR3:1104910.684534	0	0	1	1
ERR3:1104920.642342	0	0	1	1
ERR3:1104930.708209	0	0	1	1
ERR3:1104940.669470	0	0	1	1
ERR3:1104950.707436	0	0	1	1
ERR3:1104970.722813	0	0	1	1
ERR3:1104980.721114	0	0	1	1
ERR3:110500.718515	0	0	1	1
ERR3:11050.725515	0	0	1	1
ERR3:1105010.711581	0	0	1	1
ERR3:1105020.709695	0	0	1	1
ERR3:1105030.673467	0	0	1	1
ERR3:1105040.702288	0	0	1	1
ERR3:1105050.697918	0	0	1	1
ERR3:1105070.707794	0	0	1	1
ERR3:1105100.646384	0	0	1	1
ERR3:110510.731751	0	0	1	1
ERR3:1105120.712999	0	0	1	1
ERR3:1105150.714726	0	0	1	1
ERR3:1105170.709372	0	0	1	1
ERR3:1105180.626242	0	0	1	1
ERR3:1105190.696832	0	0	1	1
ERR3:110520.619023	0	0	1	1
ERR3:1105210.659874	0	0	1	1
ERR3:1105240.726438	0	0	1	1
ERR3:1105250.646739	0	0	1	1
ERR3:1105260.738685	0	0	1	1
ERR3:1105270.712647	0	0	1	1
ERR3:1105290.715294	0	0	1	1
ERR3:1105300.605139	0	0	1	1
ERR3:1105320.718995	0	0	1	1
ERR3:1105340.717664	0	0	1	1
ERR3:1105350.615719	0	0	1	1
ERR3:1105360.707901	0	0	1	1
ERR3:1105370.711691	0	0	1	1
ERR3:1105380.716733	0	0	1	1
ERR3:1105390.711645	0	0	1	1
ERR3:1105400.702958	0	0	1	1
ERR3:1105420.711343	0	0	1	1
ERR3:1105450.693066	0	0	1	1
ERR3:1105470.714806	0	0	1	1
ERR3:1105480.703890	0	0	1	1
ERR3:1105490.697541	0	0	1	1
ERR3:1105500.703310	0	0	1	1
ERR3:110550.700183	0	0	1	1
ERR3:1105520.719472	0	0	1	1
ERR3:1105550.694560	0	0	1	1
ERR3:1105610.656959	0	0	1	1
ERR3:1105620.622326	0	0	1	1
ERR3:1105650.713197	0	0	1	1
ERR3:1105670.600546	0	0	1	1
ERR3:1105680.724240	0	0	1	1
ERR3:1105690.698339	0	0	1	1
ERR3:1105700.630656	0	0	1	1
ERR3:110570.631925	0	0	1	1
ERR3:1105710.712704	0	0	1	1
ERR3:1105720.722743	0	0	1	1
ERR3:1105730.716483	0	0	1	1
ERR3:1105750.646043	0	0	1	1
ERR3:1105770.696117	0	0	1	1
ERR3:1105790.705999	0	0	1	1
ERR3:110580.689065	0	0	1	1
ERR3:1105820.710973	0	0	1	1
ERR3:1105830.717531	0	0	1	1
ERR3:1105840.700487	0	0	1	1
ERR3:1105850.719208	0	0	1	1
ERR3:1105860.688314	0	0	1	1
ERR3:1105880.713304	0	0	1	1
ERR3:1105890.700332	0	0	1	1
ERR3:1105900.712434	0	0	1	1
ERR3:1105920.660690	0	0	1	1
ERR3:1105950.643524	0	0	1	1
ERR3:1105960.730656	0	0	1	1
ERR3:1105970.710052	0	0	1	1
ERR3:1105990.669067	0	0	1	1
ERR3:110600.710216	0	0	1	1
ERR3:11060.678733	0	0	1	1
ERR3:1106010.685867	0	0	1	1
ERR3:1106020.728649	0	0	1	1
ERR3:1106030.704133	0	0	1	1
ERR3:1106040.683612	0	0	1	1
ERR3:1106050.734558	0	0	1	1
ERR3:1106060.632527	0	0	1	1
ERR3:1106070.690006	0	0	1	1
ERR3:1106080.730838	0	0	1	1
ERR3:110610.720395	0	0	1	1
ERR3:1106110.716777	0	0	1	1
ERR3:1106120.602034	0	0	1	1
ERR3:1106130.644226	0	0	1	1
ERR3:1106140.706090	0	0	1	1
ERR3:1106150.709206	0	0	1	1
ERR3:1106160.705318	0	0	1	1
ERR3:1106170.713042	0	0	1	1
ERR3:1106180.706257	0	0	1	1
ERR3:1106190.714526	0	0	1	1
ERR3:1106200.722040	0	0	1	1
ERR3:110620.702535	0	0	1	1
ERR3:1106220.715809	0	0	1	1
ERR3:1106230.739905	0	0	1	1
ERR3:1106240.693686	0	0	1	1
ERR3:1106250.631814	0	0	1	1
ERR3:1106260.624492	0	0	1	1
ERR3:1106270.685164	0	0	1	1
ERR3:1106280.721125	0	0	1	1
ERR3:1106290.642644	0	0	1	1
ERR3:110630.706176	0	0	1	1
ERR3:1106310.708501	0	0	1	1
ERR3:1106320.701256	0	0	1	1
ERR3:1106330.713743	0	0	1	1
ERR3:1106340.701026	0	0	1	1
ERR3:1106360.686990	0	0	1	1
ERR3:1106370.719538	0	0	1	1
ERR3:1106390.714838	0	0	1	1
ERR3:1106410.688256	0	0	1	1
ERR3:1106420.730893	0	0	1	1
ERR3:1106440.653138	0	0	1	1
ERR3:1106450.625633	0	0	1	1
ERR3:1106480.621077	0	0	1	1
ERR3:1106490.735991	0	0	1	1
ERR3:1106500.706035	0	0	1	1
ERR3:1106530.696501	0	0	1	1
ERR3:1106570.721631	0	0	1	1
ERR3:1106580.700716	0	0	1	1
ERR3:1106600.722450	0	0	1	1
ERR3:110660.718091	0	0	1	1
ERR3:1106630.724630	0	0	1	1
ERR3:1106650.658725	0	0	1	1
ERR3:1106690.738488	0	0	1	1
ERR3:1106700.647209	0	0	1	1
ERR3:110670.708261	0	0	1	1
ERR3:1106730.711788	0	0	1	1
ERR3:1106760.686333	0	0	1	1
ERR3:1106770.625993	0	0	1	1
ERR3:1106800.717549	0	0	1	1
ERR3:110680.681606	0	0	1	1
ERR3:1106810.635334	0	0	1	1
ERR3:1106830.727177	0	0	1	1
ERR3:1106850.720989	0	0	1	1
ERR3:1106860.674160	0	0	1	1
ERR3:1106870.700595	0	0	1	1
ERR3:1106880.702720	0	0	1	1
ERR3:110690.619220	0	0	1	1
ERR3:1106940.719459	0	0	1	1
ERR3:1106960.716078	0	0	1	1
ERR3:1106970.637001	0	0	1	1
ERR3:1106980.658599	0	0	1	1
ERR3:1106990.718405	0	0	1	1
ERR3:1107000.673271	0	0	1	1
ERR3:110700.702209	0	0	1	1
ERR3:1107010.729315	0	0	1	1
ERR3:1107070.740931	0	0	1	1
ERR3:1107080.701089	0	0	1	1
ERR3:1107100.655458	0	0	1	1
ERR3:1107130.674777	0	0	1	1
ERR3:1107140.719963	0	0	1	1
ERR3:1107150.709259	0	0	1	1
ERR3:1107160.633204	0	0	1	1
ERR3:1107180.715964	0	0	1	1
ERR3:1107190.705367	0	0	1	1
ERR3:1107200.685835	0	0	1	1
ERR3:110720.688033	0	0	1	1
ERR3:1107210.647200	0	0	1	1
ERR3:1107220.606304	0	0	1	1
ERR3:1107230.709013	0	0	1	1
ERR3:1107250.652940	0	0	1	1
ERR3:1107260.619972	0	0	1	1
ERR3:1107270.715730	0	0	1	1
ERR3:1107290.713736	0	0	1	1
ERR3:1107300.681397	0	0	1	1
ERR3:1107310.697991	0	0	1	1
ERR3:1107320.629841	0	0	1	1
ERR3:1107330.685404	0	0	1	1
ERR3:1107350.696645	0	0	1	1
ERR3:1107370.671584	0	0	1	1
ERR3:1107380.693956	0	0	1	1
ERR3:1107390.712468	0	0	1	1
ERR3:110740.711938	0	0	1	1
ERR3:1107450.713183	0	0	1	1
ERR3:1107460.655537	0	0	1	1
ERR3:1107480.712257	0	0	1	1
ERR3:1107490.670996	0	0	1	1
ERR3:1107500.708834	0	0	1	1
ERR3:110750.640001	0	0	1	1
ERR3:1107510.709873	0	0	1	1
ERR3:1107520.708113	0	0	1	1
ERR3:1107530.609973	0	0	1	1
ERR3:1107550.636789	0	0	1	1
ERR3:1107580.735498	0	0	1	1
ERR3:1107590.703307	0	0	1	1
ERR3:1107600.713573	0	0	1	1
ERR3:110760.650761	0	0	1	1
ERR3:1107610.721396	0	0	1	1
ERR3:1107620.709625	0	0	1	1
ERR3:1107630.623280	0	0	1	1
ERR3:1107640.702828	0	0	1	1
ERR3:1107680.720139	0	0	1	1
ERR3:1107700.691054	0	0	1	1
ERR3:110770.704783	0	0	1	1
ERR3:1107710.720052	0	0	1	1
ERR3:1107720.643466	0	0	1	1
ERR3:1107730.714615	0	0	1	1
ERR3:1107750.708184	0	0	1	1
ERR3:1107760.657669	0	0	1	1
ERR3:1107770.715541	0	0	1	1
ERR3:1107780.703382	0	0	1	1
ERR3:1107790.639968	0	0	1	1
ERR3:1107800.702097	0	0	1	1
ERR3:110780.675888	0	0	1	1
ERR3:1107810.723167	0	0	1	1
ERR3:1107830.710259	0	0	1	1
ERR3:1107850.687949	0	0	1	1
ERR3:1107860.714603	0	0	1	1
ERR3:1107890.709498	0	0	1	1
ERR3:110790.682215	0	0	1	1
ERR3:1107910.611891	0	0	1	1
ERR3:1107930.600358	0	0	1	1
ERR3:1107940.642067	0	0	1	1
ERR3:1107950.698626	0	0	1	1
ERR3:1107960.671191	0	0	1	1
ERR3:1107980.691154	0	0	1	1
ERR3:110800.729843	0	0	1	1
ERR3:11080.724872	0	0	1	1
ERR3:1108010.713923	0	0	1	1
ERR3:1108030.679828	0	0	1	1
ERR3:1108040.730029	0	0	1	1
ERR3:1108050.677213	0	0	1	1
ERR3:1108060.731009	0	0	1	1
ERR3:1108090.681470	0	0	1	1
ERR3:110810.656344	0	0	1	1
ERR3:1108130.602217	0	0	1	1
ERR3:1108150.678378	0	0	1	1
ERR3:1108160.688289	0	0	1	1
ERR3:1108170.703328	0	0	1	1
ERR3:1108190.628032	0	0	1	1
ERR3:1108200.677514	0	0	1	1
ERR3:1108210.698288	0	0	1	1
ERR3:1108230.698462	0	0	1	1
ERR3:1108240.706361	0	0	1	1
ERR3:1108260.692240	0	0	1	1
ERR3:110830.701926	0	0	1	1
ERR3:1108340.674049	0	0	1	1
ERR3:1108350.605274	0	0	1	1
ERR3:1108360.658216	0	0	1	1
ERR3:1108370.697703	0	0	1	1
ERR3:1108390.691218	0	0	1	1
ERR3:110840.713025	0	0	1	1
ERR3:1108410.716369	0	0	1	1
ERR3:1108420.708927	0	0	1	1
ERR3:1108440.736906	0	0	1	1
ERR3:1108450.722898	0	0	1	1
ERR3:1108500.696104	0	0	1	1
ERR3:1108510.698736	0	0	1	1
ERR3:1108520.705175	0	0	1	1
ERR3:1108560.636046	0	0	1	1
ERR3:1108590.686584	0	0	1	1
ERR3:1108600.608269	0	0	1	1
ERR3:110860.701743	0	0	1	1
ERR3:1108630.642266	0	0	1	1
ERR3:1108640.702065	0	0	1	1
ERR3:1108650.658888	0	0	1	1
ERR3:1108660.706714	0	0	1	1
ERR3:110870.714861	0	0	1	1
ERR3:1108710.714614	0	0	1	1
ERR3:1108760.714269	0	0	1	1
ERR3:1108770.643671	0	0	1	1
ERR3:1108790.679051	0	0	1	1
ERR3:110880.688288	0	0	1	1
ERR3:1108810.600332	0	0	1	1
ERR3:1108820.607423	0	0	1	1
ERR3:1108830.646379	0	0	1	1
ERR3:1108840.720522	0	0	1	1
ERR3:1108850.711495	0	0	1	1
ERR3:1108880.643729	0	0	1	1
ERR3:1108890.711468	0	0	1	1
ERR3:1108900.670286	0	0	1	1
ERR3:1108930.665910	0	0	1	1
ERR3:1108940.659664	0	0	1	1
ERR3:1108970.691486	0	0	1	1
ERR3:1108990.683313	0	0	1	1
ERR3:110900.672702	0	0	1	1
ERR3:1109010.615359	0	0	1	1
ERR3:1109020.666304	0	0	1	1
ERR3:1109030.658771	0	0	1	1
ERR3:1109040.685068	0	0	1	1
ERR3:1109080.681768	0	0	1	1
ERR3:1109090.639670	0	0	1	1
ERR3:1109100.706176	0	0	1	1
ERR3:1109120.631703	0	0	1	1
ERR3:1109140.720795	0	0	1	1
ERR3:1109150.670286	0	0	1	1
ERR3:1109180.649279	0	0	1	1
ERR3:1109200.686319	0	0	1	1
ERR3:1109230.705430	0	0	1	1
ERR3:1109240.712944	0	0	1	1
ERR3:1109260.697871	0	0	1	1
ERR3:1109270.696791	0	0	1	1
ERR3:1109280.648139	0	0	1	1
ERR3:1109290.692525	0	0	1	1
ERR3:1109340.655773	0	0	1	1
ERR3:1109350.675204	0	0	1	1
ERR3:1109360.676648	0	0	1	1
ERR3:1109370.715225	0	0	1	1
ERR3:1109380.686471	0	0	1	1
ERR3:1109400.668010	0	0	1	1
ERR3:1109420.698239	0	0	1	1
ERR3:1109430.675278	0	0	1	1
ERR3:1109440.629280	0	0	1	1
ERR3:1109460.702662	0	0	1	1
ERR3:1109490.704061	0	0	1	1
ERR3:1109520.701622	0	0	1	1
ERR3:1109560.741135	0	0	1	1
ERR3:1109600.705532	0	0	1	1
ERR3:1109660.697611	0	0	1	1
ERR3:1109680.667892	0	0	1	1
ERR3:1109700.601616	0	0	1	1
ERR3:110970.714311	0	0	1	1
ERR3:1109710.715515	0	0	1	1
ERR3:1109730.730052	0	0	1	1
ERR3:1109740.661396	0	0	1	1
ERR3:1109750.680845	0	0	1	1
ERR3:1109800.682162	0	0	1	1
ERR3:1109830.652625	0	0	1	1
ERR3:1109840.707384	0	0	1	1
ERR3:1109880.712640	0	0	1	1
ERR3:1109900.695601	0	0	1	1
ERR3:110990.692726	0	0	1	1
ERR3:1109920.630232	0	0	1	1
ERR3:1109940.637587	0	0	1	1
ERR3:1109950.682465	0	0	1	1
ERR3:1109960.718993	0	0	1	1
ERR3:1109980.683179	0	0	1	1
ERR3:1110000.691307	0	0	1	1
ERR3:111000.690424	0	0	1	1
ERR3:11100.690538	0	0	1	1
ERR3:1110.692315	0	0	1	1
ERR3:1110010.705144	0	0	1	1
ERR3:1110060.680631	0	0	1	1
ERR3:1110070.690430	0	0	1	1
ERR3:1110080.643207	0	0	1	1
ERR3:1110100.661171	0	0	1	1
ERR3:111010.645636	0	0	1	1
ERR3:1110110.644341	0	0	1	1
ERR3:1110120.651147	0	0	1	1
ERR3:1110140.694481	0	0	1	1
ERR3:1110150.720546	0	0	1	1
ERR3:1110160.615058	0	0	1	1
ERR3:1110170.698281	0	0	1	1
ERR3:1110190.679254	0	0	1	1
ERR3:111020.714486	0	0	1	1
ERR3:1110210.695360	0	0	1	1
ERR3:1110230.678115	0	0	1	1
ERR3:1110240.700647	0	0	1	1
ERR3:1110250.688952	0	0	1	1
ERR3:1110270.702965	0	0	1	1
ERR3:1110280.685127	0	0	1	1
ERR3:1110290.697308	0	0	1	1
ERR3:1110300.692506	0	0	1	1
ERR3:1110340.684237	0	0	1	1
ERR3:1110350.692101	0	0	1	1
ERR3:1110360.666575	0	0	1	1
ERR3:1110380.738267	0	0	1	1
ERR3:1110390.658415	0	0	1	1
ERR3:1110400.695847	0	0	1	1
ERR3:1110410.641446	0	0	1	1
ERR3:1110430.652034	0	0	1	1
ERR3:1110440.628906	0	0	1	1
ERR3:1110470.666827	0	0	1	1
ERR3:1110520.670591	0	0	1	1
ERR3:1110540.685003	0	0	1	1
ERR3:1110580.676152	0	0	1	1
ERR3:1110590.640173	0	0	1	1
ERR3:1110600.714885	0	0	1	1
ERR3:1110620.730434	0	0	1	1
ERR3:1110630.717490	0	0	1	1
ERR3:1110640.654036	0	0	1	1
ERR3:1110690.643166	0	0	1	1
ERR3:1110700.695459	0	0	1	1
ERR3:111070.617858	0	0	1	1
ERR3:1110710.693699	0	0	1	1
ERR3:1110720.684833	0	0	1	1
ERR3:1110750.692737	0	0	1	1
ERR3:1110780.622520	0	0	1	1
ERR3:1110790.727995	0	0	1	1
ERR3:111080.673817	0	0	1	1
ERR3:1110820.709493	0	0	1	1
ERR3:1110840.707848	0	0	1	1
ERR3:1110860.603516	0	0	1	1
ERR3:1110870.707202	0	0	1	1
ERR3:1110880.630494	0	0	1	1
ERR3:1110920.608396	0	0	1	1
ERR3:1110970.708852	0	0	1	1
ERR3:1110980.619561	0	0	1	1
ERR3:1110990.600837	0	0	1	1
ERR3:111100.673891	0	0	1	1
ERR3:1111020.731751	0	0	1	1
ERR3:1111030.682467	0	0	1	1
ERR3:1111050.656849	0	0	1	1
ERR3:1111070.697512	0	0	1	1
ERR3:1111100.728609	0	0	1	1
ERR3:111110.618317	0	0	1	1
ERR3:1111140.642517	0	0	1	1
ERR3:1111160.690277	0	0	1	1
ERR3:1111170.662349	0	0	1	1
ERR3:1111190.602917	0	0	1	1
ERR3:111120.726937	0	0	1	1
ERR3:1111220.703422	0	0	1	1
ERR3:1111250.722860	0	0	1	1
ERR3:1111290.658939	0	0	1	1
ERR3:1111300.619655	0	0	1	1
ERR3:1111310.691721	0	0	1	1
ERR3:1111330.639361	0	0	1	1
ERR3:1111350.687334	0	0	1	1
ERR3:1111380.697966	0	0	1	1
ERR3:1111400.664593	0	0	1	1
ERR3:111140.711712	0	0	1	1
ERR3:1111410.684233	0	0	1	1
ERR3:1111430.684377	0	0	1	1
ERR3:1111450.635559	0	0	1	1
ERR3:1111480.633669	0	0	1	1
ERR3:1111490.695714	0	0	1	1
ERR3:1111500.686539	0	0	1	1
ERR3:1111520.654119	0	0	1	1
ERR3:1111590.665786	0	0	1	1
ERR3:111160.640414	0	0	1	1
ERR3:1111610.627395	0	0	1	1
ERR3:1111640.692979	0	0	1	1
ERR3:1111650.643200	0	0	1	1
ERR3:1111690.700113	0	0	1	1
ERR3:111170.710620	0	0	1	1
ERR3:1111710.698571	0	0	1	1
ERR3:1111740.684608	0	0	1	1
ERR3:1111800.686239	0	0	1	1
ERR3:1111820.647107	0	0	1	1
ERR3:1111850.684789	0	0	1	1
ERR3:1111860.677626	0	0	1	1
ERR3:1111870.669864	0	0	1	1
ERR3:1111900.696861	0	0	1	1
ERR3:1111920.690049	0	0	1	1
ERR3:1111940.609029	0	0	1	1
ERR3:1111950.624848	0	0	1	1
ERR3:1111960.649264	0	0	1	1
ERR3:11120.710132	0	0	1	1
ERR3:1112040.676355	0	0	1	1
ERR3:1112050.650423	0	0	1	1
ERR3:1112070.694985	0	0	1	1
ERR3:1112100.637537	0	0	1	1
ERR3:111210.672425	0	0	1	1
ERR3:1112130.670828	0	0	1	1
ERR3:1112150.710677	0	0	1	1
ERR3:1112180.601234	0	0	1	1
ERR3:1112190.642573	0	0	1	1
ERR3:1112200.730867	0	0	1	1
ERR3:111220.631874	0	0	1	1
ERR3:1112240.705141	0	0	1	1
ERR3:1112270.710918	0	0	1	1
ERR3:1112300.648889	0	0	1	1
ERR3:1112310.708030	0	0	1	1
ERR3:1112330.672215	0	0	1	1
ERR3:1112340.604833	0	0	1	1
ERR3:1112370.699910	0	0	1	1
ERR3:1112380.616169	0	0	1	1
ERR3:1112400.697951	0	0	1	1
ERR3:1112410.621399	0	0	1	1
ERR3:1112430.697776	0	0	1	1
ERR3:1112440.738957	0	0	1	1
ERR3:1112450.616647	0	0	1	1
ERR3:1112460.703010	0	0	1	1
ERR3:1112500.676778	0	0	1	1
ERR3:111250.722034	0	0	1	1
ERR3:1112520.673763	0	0	1	1
ERR3:1112550.675301	0	0	1	1
ERR3:1112600.698702	0	0	1	1
ERR3:111260.679323	0	0	1	1
ERR3:1112610.640556	0	0	1	1
ERR3:111270.663419	0	0	1	1
ERR3:1112710.680334	0	0	1	1
ERR3:1112730.688296	0	0	1	1
ERR3:1112760.671452	0	0	1	1
ERR3:1112770.693078	0	0	1	1
ERR3:1112800.684137	0	0	1	1
ERR3:11130.640021	0	0	1	1
ERR3:1113110.652228	0	0	1	1
ERR3:1113130.676408	0	0	1	1
ERR3:1113140.723712	0	0	1	1
ERR3:1113170.664780	0	0	1	1
ERR3:1113190.680056	0	0	1	1
ERR3:1113200.666588	0	0	1	1
ERR3:111320.614726	0	0	1	1
ERR3:1113210.703403	0	0	1	1
ERR3:1113240.668188	0	0	1	1
ERR3:1113250.604673	0	0	1	1
ERR3:1113260.700841	0	0	1	1
ERR3:1113270.684509	0	0	1	1
ERR3:1113290.610356	0	0	1	1
ERR3:1113300.683201	0	0	1	1
ERR3:111330.711342	0	0	1	1
ERR3:1113310.664969	0	0	1	1
ERR3:1113330.693125	0	0	1	1
ERR3:1113340.707024	0	0	1	1
ERR3:1113350.695501	0	0	1	1
ERR3:1113360.688728	0	0	1	1
ERR3:1113370.713551	0	0	1	1
ERR3:1113380.600568	0	0	1	1
ERR3:1113400.693058	0	0	1	1
ERR3:111340.640375	0	0	1	1
ERR3:1113410.682282	0	0	1	1
ERR3:1113430.693372	0	0	1	1
ERR3:1113440.600628	0	0	1	1
ERR3:1113470.679846	0	0	1	1
ERR3:1113480.710976	0	0	1	1
ERR3:1113500.648220	0	0	1	1
ERR3:1113510.728600	0	0	1	1
ERR3:1113530.690383	0	0	1	1
ERR3:1113540.698243	0	0	1	1
ERR3:1113560.709079	0	0	1	1
ERR3:1113580.726099	0	0	1	1
ERR3:1113600.708312	0	0	1	1
ERR3:1113610.642235	0	0	1	1
ERR3:1113630.701031	0	0	1	1
ERR3:1113640.707678	0	0	1	1
ERR3:1113650.635273	0	0	1	1
ERR3:1113660.707853	0	0	1	1
ERR3:1113670.705235	0	0	1	1
ERR3:1113700.711935	0	0	1	1
ERR3:111370.610516	0	0	1	1
ERR3:1113710.703046	0	0	1	1
ERR3:1113740.692316	0	0	1	1
ERR3:1113750.698896	0	0	1	1
ERR3:1113760.696048	0	0	1	1
ERR3:1113790.705702	0	0	1	1
ERR3:1113800.711554	0	0	1	1
ERR3:111380.625173	0	0	1	1
ERR3:1113810.641568	0	0	1	1
ERR3:1113820.622601	0	0	1	1
ERR3:1113830.642354	0	0	1	1
ERR3:1113840.701885	0	0	1	1
ERR3:1113850.677088	0	0	1	1
ERR3:1113870.690300	0	0	1	1
ERR3:1113880.671431	0	0	1	1
ERR3:1113890.691585	0	0	1	1
ERR3:111390.634714	0	0	1	1
ERR3:1113910.600197	0	0	1	1
ERR3:1113930.703237	0	0	1	1
ERR3:1113960.693774	0	0	1	1
ERR3:1113970.702205	0	0	1	1
ERR3:1113980.612814	0	0	1	1
ERR3:11140.646566	0	0	1	1
ERR3:1114010.611104	0	0	1	1
ERR3:1114030.712421	0	0	1	1
ERR3:1114050.699405	0	0	1	1
ERR3:1114090.701603	0	0	1	1
ERR3:1114100.696409	0	0	1	1
ERR3:111410.694825	0	0	1	1
ERR3:1114110.685593	0	0	1	1
ERR3:1114130.602505	0	0	1	1
ERR3:1114160.714998	0	0	1	1
ERR3:1114170.649026	0	0	1	1
ERR3:1114180.703953	0	0	1	1
ERR3:1114190.684741	0	0	1	1
ERR3:1114200.700415	0	0	1	1
ERR3:1114210.729120	0	0	1	1
ERR3:1114220.630964	0	0	1	1
ERR3:1114240.696467	0	0	1	1
ERR3:1114250.662213	0	0	1	1
ERR3:1114270.702477	0	0	1	1
ERR3:1114280.697214	0	0	1	1
ERR3:1114300.710621	0	0	1	1
ERR3:1114310.713546	0	0	1	1
ERR3:1114330.702204	0	0	1	1
ERR3:1114350.681203	0	0	1	1
ERR3:1114360.640422	0	0	1	1
ERR3:1114390.697237	0	0	1	1
ERR3:1114400.715257	0	0	1	1
ERR3:1114420.715473	0	0	1	1
ERR3:1114450.737322	0	0	1	1
ERR3:1114480.718433	0	0	1	1
ERR3:1114510.696068	0	0	1	1
ERR3:1114520.665550	0	0	1	1
ERR3:1114530.699662	0	0	1	1
ERR3:1114590.680644	0	0	1	1
ERR3:1114610.702479	0	0	1	1
ERR3:1114620.715204	0	0	1	1
ERR3:1114630.706511	0	0	1	1
ERR3:1114660.650161	0	0	1	1
ERR3:1114670.694881	0	0	1	1
ERR3:1114680.618728	0	0	1	1
ERR3:1114700.703472	0	0	1	1
ERR3:111470.692089	0	0	1	1
ERR3:1114710.720132	0	0	1	1
ERR3:1114750.691644	0	0	1	1
ERR3:1114760.624833	0	0	1	1
ERR3:1114770.735419	0	0	1	1
ERR3:1114790.642960	0	0	1	1
ERR3:1114800.602929	0	0	1	1
ERR3:111480.714498	0	0	1	1
ERR3:1114810.692679	0	0	1	1
ERR3:1114820.692165	0	0	1	1
ERR3:1114830.691208	0	0	1	1
ERR3:1114840.657051	0	0	1	1
ERR3:1114860.682479	0	0	1	1
ERR3:1114870.674145	0	0	1	1
ERR3:1114880.693223	0	0	1	1
ERR3:1114890.652214	0	0	1	1
ERR3:111490.649596	0	0	1	1
ERR3:1114910.612780	0	0	1	1
ERR3:1114930.734551	0	0	1	1
ERR3:1114940.700283	0	0	1	1
ERR3:1114950.674472	0	0	1	1
ERR3:1114960.658656	0	0	1	1
ERR3:1114990.619432	0	0	1	1
ERR3:111500.661300	0	0	1	1
ERR3:11150.669618	0	0	1	1
ERR3:1115010.712973	0	0	1	1
ERR3:1115020.706816	0	0	1	1
ERR3:1115030.709294	0	0	1	1
ERR3:1115040.711677	0	0	1	1
ERR3:1115070.699085	0	0	1	1
ERR3:1115090.727179	0	0	1	1
ERR3:1115100.648086	0	0	1	1
ERR3:111510.721459	0	0	1	1
ERR3:1115110.702165	0	0	1	1
ERR3:1115120.711814	0	0	1	1
ERR3:1115130.663885	0	0	1	1
ERR3:1115140.637070	0	0	1	1
ERR3:1115150.748393	0	0	1	1
ERR3:1115170.710237	0	0	1	1
ERR3:1115180.615264	0	0	1	1
ERR3:1115200.721680	0	0	1	1
ERR3:111520.684268	0	0	1	1
ERR3:1115230.650296	0	0	1	1
ERR3:1115260.693424	0	0	1	1
ERR3:1115270.712806	0	0	1	1
ERR3:1115290.626032	0	0	1	1
ERR3:111530.705230	0	0	1	1
ERR3:1115310.616956	0	0	1	1
ERR3:1115320.713901	0	0	1	1
ERR3:1115360.687498	0	0	1	1
ERR3:1115370.736619	0	0	1	1
ERR3:1115380.712531	0	0	1	1
ERR3:1115400.711429	0	0	1	1
ERR3:1115410.642520	0	0	1	1
ERR3:1115420.674451	0	0	1	1
ERR3:1115430.606477	0	0	1	1
ERR3:1115450.694115	0	0	1	1
ERR3:1115460.721041	0	0	1	1
ERR3:1115480.718635	0	0	1	1
ERR3:1115490.701872	0	0	1	1
ERR3:1115510.688646	0	0	1	1
ERR3:1115530.661829	0	0	1	1
ERR3:1115540.659914	0	0	1	1
ERR3:1115560.685046	0	0	1	1
ERR3:1115580.702602	0	0	1	1
ERR3:111560.710681	0	0	1	1
