LWR	fract	aLWR	afract	taxopath
0	0	0.2983	3.288e-05	Eukaryota;Ascomycota;Lecanoromycetes;Pertusariales
0	0	0.2983	3.288e-05	Eukaryota;Ascomycota;Lecanoromycetes;Pertusariales;Pertusariaceae
0.2983	3.288e-05	0.2983	3.288e-05	Eukaryota;Ascomycota;Lecanoromycetes;Pertusariales;Pertusariaceae;Pertusaria
0	0	0.03599	3.967e-06	Eukaryota;Ascomycota;Pezizomycetes
0.03599	3.967e-06	0.03599	3.967e-06	Eukaryota;Ascomycota;Pezizomycetes;Pezizales
1.399	0.0001541	1.871	0.0002062	Eukaryota;Ascomycota;Dothideomycetes
0	0	0.4287	4.725e-05	Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales
0	0	0.4287	4.725e-05	Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae
0.4287	4.725e-05	0.4287	4.725e-05	Eukaryota;Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium
0	0	0.04399	4.848e-06	Eukaryota;Ascomycota;Dothideomycetes;Dothideales
0	0	0.04399	4.848e-06	Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae
0	0	0.04399	4.848e-06	Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Sydowia
0.04399	4.848e-06	0.04399	4.848e-06	Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Sydowia;Sydowia_polyspora
0	0	31.41	0.003462	Eukaryota;Platyhelminthes
0	0	2.607	0.0002874	Eukaryota;Platyhelminthes;Catenulida
0	0	2.607	0.0002874	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae
2.607	0.0002874	2.607	0.0002874	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
0.6731	7.418e-05	4.495	0.0004954	Eukaryota;Platyhelminthes;Rhabditophora
3.465	0.0003819	3.465	0.0003819	Eukaryota;Platyhelminthes;Rhabditophora;Proseriata
0	0	0.03009	3.317e-06	Eukaryota;Platyhelminthes;Rhabditophora;Haplopharyngida
0	0	0.03009	3.317e-06	Eukaryota;Platyhelminthes;Rhabditophora;Haplopharyngida;Haplopharyngidae
0	0	0.03009	3.317e-06	Eukaryota;Platyhelminthes;Rhabditophora;Haplopharyngida;Haplopharyngidae;Haplopharynx
0.03009	3.317e-06	0.03009	3.317e-06	Eukaryota;Platyhelminthes;Rhabditophora;Haplopharyngida;Haplopharyngidae;Haplopharynx;Haplopharynx_rostratus
0.3269	3.603e-05	0.3269	3.603e-05	Eukaryota;Platyhelminthes;Rhabditophora;Macrostomida
3.484	0.000384	3.484	0.000384	Eukaryota;Platyhelminthes;Monogenea
0	0	2.953e-05	3.255e-09	Eukaryota;Platyhelminthes;Monogenea;Diclybothriidea
2.953e-05	3.255e-09	2.953e-05	3.255e-09	Eukaryota;Platyhelminthes;Monogenea;Diclybothriidea;Hexabothriidae
