LWR	fract	aLWR	afract	taxopath
0	0	6.895e-06	2.173e-08	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;Porticoccaceae
6.895e-06	2.173e-08	6.895e-06	2.173e-08	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;Porticoccaceae;unclassified_Porticoccaceae
0	0	0.8199	0.002584	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales
0	0	0.8199	0.002584	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiales_incertae_sedis
0	0	0.8199	0.002584	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiales_incertae_sedis;Thiohalobacter
0.8199	0.002584	0.8199	0.002584	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiales_incertae_sedis;Thiohalobacter;Thiohalobacter_thiocyanaticus_1
0	0	2.063e-06	6.502e-09	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae
0	0	2.063e-06	6.502e-09	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Thioalkalispiraceae
2.063e-06	6.502e-09	2.063e-06	6.502e-09	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Thioalkalispiraceae;Thioalkalispiraceae;Thiohalophilus
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions;Deltaproteobacteria
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions;Deltaproteobacteria;Syntrophobacterales
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae
0	0	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile
0.06909	0.0002177	0.06909	0.0002177	Bacteria;Proteobacteria;delta/epsilon;subdivisions;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile;Desulfomonile_tiedjei_DSM
0	0	0.3142	0.0009901	Bacteria;Proteobacteria;Acidithiobacillia
0	0	0.3142	0.0009901	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales
0	0	0.3142	0.0009901	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae
0	0	0.3142	0.0009901	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillaceae
0.3142	0.0009901	0.3142	0.0009901	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillaceae;Acidithiobacillus
0	0	0.3725	0.001174	Bacteria;Proteobacteria;Alphaproteobacteria
0	0	0.3725	0.001174	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales
0	0	0.3725	0.001174	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae
0	0	0.3725	0.001174	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonellaceae
0.3725	0.001174	0.3725	0.001174	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonellaceae;Bartonella
0	0	4.74e-06	1.494e-08	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
0	0	4.74e-06	1.494e-08	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;unclassified_Rickettsiales
4.74e-06	1.494e-08	4.74e-06	1.494e-08	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;unclassified_Rickettsiales;unclassified_Rickettsiales
0	0	0.7048	0.002221	Bacteria;Proteobacteria;Betaproteobacteria
0	0	0.6485	0.002044	Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria_incertae_sedis
0.6485	0.002044	0.6485	0.002044	Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteria_incertae_sedis;Candidatus_Accumulibacter_sp._BA94
0	0	0.05632	0.0001775	Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales
0	0	0.05632	0.0001775	Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae
0	0	0.05632	0.0001775	Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovaceae
0	0	0.05632	0.0001775	Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovaceae;Ferrovum
0.05632	0.0001775	0.05632	0.0001775	Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;Ferrovaceae;Ferrovaceae;Ferrovum;unclassified_Ferrovum
0	0	0.619	0.001951	Bacteria;PVC_group
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Chlamydiales
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Candidatus_Rubidus
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Candidatus_Rubidus;Candidatus_Rubidus
0	0	0.1852	0.0005838	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Candidatus_Rubidus;Candidatus_Rubidus;massiliensis
