OTU	SRR1808872	classification
SRR11808872:3487270.625143	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Mesosemia;Mesosemia ulrica
SRR11808872:3575120.620841	4	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:3596370.639328	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Brephamia;Brephamia parvula
SRR11808872:3619520.658493	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:3682180.611901	4	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Cephalotermes;Cephalotermes rectangularis
SRR11808872:374860.611918	4	Eukaryota;Mollusca;Gastropoda;Ariophantidae;Victaphanta;Victaphanta compacta
SRR11808872:376610.642023	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza continua
SRR11808872:377210.633458	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3811790.645423	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3876450.678959	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Periophthalmus;Periophthalmus barbarus
SRR11808872:4014660.605991	4	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Aesopia;Aesopia cornuta
SRR11808872:4093300.612044	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Schindleriidae;Schindleria;Schindleria pietschmanni
SRR11808872:4093660.636895	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Diadasia;Diadasia nitidifrons
SRR11808872:4148580.615913	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:417780.605419	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:4386010.630586	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4386730.606355	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:4435270.636046	4	Eukaryota;Chordata;Actinopteri;Anguilliformes;Nemichthyidae;Labichthys;Labichthys carinatus
SRR11808872:4444100.639038	4	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechia;Exechia separata
SRR11808872:4456410.629670	4	Eukaryota;Rotifera;Bdelloidea;Philodinida;Philodinidae;Anomopus;Anomopus telphusae
SRR11808872:4469890.622057	4	Eukaryota;Ctenophora;Cydippida;Pleurobrachiidae;Pleurobrachia;Pleurobrachia pileus
SRR11808872:4478340.609245	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:4499400.654185	4	Eukaryota;Chordata;Aves;Anseriformes;Anatidae;Cygnus;Cygnus atratus
SRR11808872:4635440.622489	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta siccana (nomen nudum)
SRR11808872:4664740.619170	4	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Nolima;Nolima pinal
SRR11808872:4690460.613927	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga adamsi
SRR11808872:4926940.604366	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes asanumai
SRR11808872:4928350.624969	4	Eukaryota;Arthropoda;Insecta;Isoptera;Rhinotermitidae;Coptotermes;Coptotermes truncatus
SRR11808872:4936240.619399	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Allograpta;Allograpta hastata
SRR11808872:4938140.605884	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808872:4939810.608389	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Godyris;Godyris dircenna
SRR11808872:4997240.628759	4	Eukaryota;Chordata;Amphibia;Anura;Ranidae;Pelophylax;Pelophylax cretensis
SRR11808872:5000810.666016	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathylaco;Bathylaco nigricans
SRR11808872:503370.615465	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:5043840.610209	4	Eukaryota;Chordata;Aves;Gruiformes;Rallidae;Coturnicops;Coturnicops exquisitus
SRR11808872:5073760.641854	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Osteochilus;Osteochilus schlegelii
SRR11808872:511460.608560	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Papilio;Papilio zelicaon
SRR11808872:5130320.616752	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Agonoxenidae;Chrysoclista;Chrysoclista lathamella
SRR11808872:5209080.620335	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus orissaensis
SRR11808872:5436890.601452	4	Eukaryota;Arthropoda;Arachnida;Araneae;Dipluridae;Phyxioschema;Phyxioschema suthepium
SRR11808872:555130.615490	4	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus manazo
SRR11808872:5553350.615659	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathyprion;Bathyprion danae
SRR11808872:5988170.638147	4	Eukaryota;Annelida;Polychaeta;Eunicida;Onuphidae;Paradiopatra;Paradiopatra quadricuspis
SRR11808872:5996380.610140	4	Eukaryota;Nematoda;Chromadorea;Ascaridida;Cucullanidae;Cucullanus;Cucullanus robustus
SRR11808872:6012070.601147	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Fungiacyathidae;Fungiacyathus;Fungiacyathus stephanus
SRR11808872:6022090.604138	4	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Tetraogallus;Tetraogallus tibetanus
SRR11808872:6046380.616649	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Papilio;Papilio oribazus
SRR11808872:6110600.618118	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:6135660.641902	4	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Myodes;Myodes regulus
SRR11808872:794480.661004	4	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Bolinichthys;Bolinichthys pyrsobolus
SRR11808872:884570.618996	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
SRR11808872:1006120.632730	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Mesosa;Mesosa irrorata
SRR11808872:1007220.623137	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Fibramia;Fibramia amboinensis
SRR11808872:1011340.614375	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1014600.672590	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:1014620.643808	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1016420.616076	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Triplophysa;Triplophysa yarkandensis
SRR11808872:101730.602696	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrescens
SRR11808872:1018910.609550	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1020000.619406	3	Eukaryota;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus deningeri
SRR11808872:1021810.635632	3	Eukaryota;Platyhelminthes;Cestoda;Bothriocephalidea;Triaenophoridae;Anchistrocephalus;Anchistrocephalus microcephalus
SRR11808872:1029400.624927	3	Eukaryota;Chordata;Squamata;Viperidae;Gloydius;Gloydius intermedius
SRR11808872:1029410.609744	3	Eukaryota;Mollusca;Bivalvia;Pterioida;Isognomonidae;Isognomon;Isognomon perna
SRR11808872:1031440.625567	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus kovariki
SRR11808872:1043390.662167	3	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hyattella;Hyattella sinuosa
SRR11808872:1046300.609635	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Adelpha;Adelpha gelania
SRR11808872:1049430.619790	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:1060410.629668	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zoramia;Zoramia gilberti
SRR11808872:1062010.656467	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808872:1071040.605138	3	Eukaryota;Arthropoda;Insecta;Plecoptera;Capniidae;Mesocapnia;Mesocapnia arizonensis
SRR11808872:1077240.636646	3	Eukaryota;Chordata;Squamata;Boidae;Eunectes;Eunectes notaeus
SRR11808872:1079750.613843	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
SRR11808872:108090.603761	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus bereai
SRR11808872:1081930.621068	3	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Haplochromis;Haplochromis pyrrhocephalus
SRR11808872:1089350.620992	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus carolinus
SRR11808872:1094770.623928	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus rueppellii
SRR11808872:1095430.608614	3	Eukaryota;Chordata;Mammalia;Primates;Tarsiidae;Tarsius;Tarsius syrichta
SRR11808872:1098830.609975	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
SRR11808872:1099520.624044	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydaticus;Hydaticus dregei
SRR11808872:1116280.608712	3	Eukaryota;Arthropoda;Insecta;Mantodea;Iridopterygidae;Bolbena;Bolbena maraisi
SRR11808872:1125460.631086	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
SRR11808872:1131630.615570	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
SRR11808872:1136210.632400	3	Eukaryota;Arthropoda;Arachnida;Araneae;Araneidae;Argiope;Argiope protensa
SRR11808872:1136880.640480	3	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Percichthyidae;Percichthys;Percichthys trucha
SRR11808872:1139050.635928	3	Eukaryota;Chordata;Mammalia;Diprotodontia;Acrobatidae;Acrobates;Acrobates pygmaeus
SRR11808872:1139180.621542	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:1140400.636786	3	Eukaryota;Porifera;Hexactinellida;Hexactinosida;Tretodictyidae;Tretodictyum;Tretodictyum tubulosum
SRR11808872:1140570.613935	3	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tethydidae;Tethys;Tethys fimbria
SRR11808872:1140700.627397	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Encymon;Encymon bipustulatus
SRR11808872:114550.610986	3	Eukaryota;Arthropoda;Arachnida;Araneae;Uloboridae;Waitkera;Waitkera waitakerensis
SRR11808872:1146240.621426	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808872:1147180.604221	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros moubata
SRR11808872:1152180.616849	3	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Quasipaa;Quasipaa spinosa
SRR11808872:1161060.607467	3	Eukaryota;Chordata;Squamata;Agamidae;Xenagama;Xenagama taylori
SRR11808872:1163620.615808	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1167230.610995	3	Eukaryota;Chordata;Actinopteri;Anguilliformes;Colocongridae;Coloconger;Coloconger cadenati
SRR11808872:1187660.605052	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:1189150.619515	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Macrocentrus;Macrocentrus camphoraphilus
SRR11808872:1195680.630459	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Vasdavidius;Vasdavidius concursus
SRR11808872:1196170.617428	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Sympagohydridae;Sympagohydra;Sympagohydra tuuli
SRR11808872:119680.604906	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
SRR11808872:1197170.614073	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:1202910.628308	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:1203800.621328	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Cribrochalina;Cribrochalina vasculum
SRR11808872:1210820.648636	3	Eukaryota;Onychophora;Peripatopsidae;Peripatopsis;Peripatopsis lawrencei
SRR11808872:12250.638899	3	Eukaryota;Chordata;Mammalia;Carnivora;Procyonidae;Bassariscus;Bassariscus astutus
SRR11808872:1225710.631795	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:1235200.616305	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus apri
SRR11808872:1245710.619578	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen nr. similaris DCM-2015
SRR11808872:1256750.632889	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Stanisicarion;Stanisicarion freycineti
SRR11808872:1264840.613555	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:127840.617630	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:1282830.628205	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis freygessneri
SRR11808872:128800.603535	3	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga jacobsoni
SRR11808872:1295200.622645	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:1297400.626795	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aphididae;Swirskiaphis;Swirskiaphis bambuciepula
SRR11808872:1304490.602141	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Celaenorrhinus;Celaenorrhinus maculosa
SRR11808872:130670.630913	3	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808872:1316910.619429	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Cephalobidae;Acrobeles;Acrobeles complexus
SRR11808872:1323710.611882	3	Eukaryota;Mollusca;Gastropoda;Vitrina;Vitrina pellucida
SRR11808872:1350120.626699	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Amarochara;Amarochara brevios
SRR11808872:1356790.620029	3	Eukaryota;Mollusca;Gastropoda;Ancylidae;Burnupia;Burnupia caffra
SRR11808872:1357630.630474	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Eumorphus;Eumorphus quadriguttatus
SRR11808872:1358180.609980	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Trigonotoma;Trigonotoma morvani
SRR11808872:1368380.616936	3	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Tiarannidae;Stegopoma;Stegopoma plicatile
SRR11808872:1373280.642690	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Axos;Axos cliftoni
SRR11808872:1374950.608006	3	Eukaryota;Echinodermata;Crinoidea;Comatulida;Colobometridae;Oligometra;Oligometra serripinna
SRR11808872:1376120.625267	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1398130.604130	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa fuscifrons
SRR11808872:1398650.608741	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1400270.642967	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Nineta;Nineta itoi
SRR11808872:1415420.620593	3	Eukaryota;Gastrotricha;Macrodasyida;Macrodasyidae;Urodasys;Urodasys calicostylis
SRR11808872:14280.624473	3	Eukaryota;Mollusca;Gastropoda;Trochomorphidae;Videna;Videna planorbis
SRR11808872:1447790.618804	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Empria;Empria tridentis
SRR11808872:1451680.615290	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Caldwellia;Caldwellia angularis
SRR11808872:1464940.603037	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Allodape;Allodape friesei
SRR11808872:1477390.607322	3	Eukaryota;Chordata;Amphibia;Caudata;Proteidae;Proteus;Proteus anguinus
SRR11808872:149860.644291	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa jamaicensis
SRR11808872:150150.632867	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Eumorphus;Eumorphus quadriguttatus
SRR11808872:153110.608376	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:1531790.635221	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1535080.605527	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria taedivorella
SRR11808872:154040.611967	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1553740.608401	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808872:1567470.608800	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1656240.666904	3	Eukaryota;Chordata;Branchiostomidae;Epigonichthys;Epigonichthys maldivensis
SRR11808872:169920.606090	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:169970.672552	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;Acropora nasuta
SRR11808872:1711800.607883	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:175550.623775	3	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:1804370.620429	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1805740.644121	3	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Sinipercidae;Siniperca;Siniperca knerii
SRR11808872:1829310.623465	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:1852280.601769	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Acletoxenus;Acletoxenus indicus
SRR11808872:1856930.605245	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Bolocera;Bolocera tuediae
SRR11808872:1864930.639866	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808872:1868480.638183	3	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Lophura;Lophura swinhoii
SRR11808872:1869070.620691	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
SRR11808872:187420.606138	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Rapismatidae;Rapisma;Rapisma xizangense
SRR11808872:1875740.635332	3	Eukaryota;Mollusca;Gastropoda;Camaenidae;Camaena;Camaena cicatricosa
SRR11808872:1880230.615372	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Canama;Canama extranea
SRR11808872:190720.606606	3	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Argyrodes;Argyrodes miniaceus
SRR11808872:1917610.634392	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Parastacidae;Engaeus;Engaeus quadrimanus
SRR11808872:1955670.616201	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Stigmatium;Stigmatium laevium
SRR11808872:1986480.616340	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
SRR11808872:1994660.631031	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen auriferus
SRR11808872:2014050.628969	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Uradolichos;Uradolichos rotunda (nomen nudum)
SRR11808872:2040320.617659	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2053450.615027	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Cobitis;Cobitis biwae
SRR11808872:2076420.632908	3	Eukaryota;Chordata;Actinopteri;Osmeriformes;Retropinnidae;Retropinna;Retropinna retropinna
SRR11808872:2078800.634381	3	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Hirundo;Hirundo dimidiata
SRR11808872:2089060.624151	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Scleronephthya;Scleronephthya gracillimum
SRR11808872:2089680.626245	3	Eukaryota;Annelida;Haplotaxida;Naididae;Dero;Dero obtusa
SRR11808872:2115590.619813	3	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Loripes;Loripes lacteus
SRR11808872:2127830.603606	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:2143700.617318	3	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:2178300.606604	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurochiton;Aleurochiton aceris
SRR11808872:2276080.608115	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen auriferus
SRR11808872:2284720.616771	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
SRR11808872:2286100.605631	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus tamaulipellus
SRR11808872:2302640.629218	3	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808872:2302660.604693	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Chrysoperla;Chrysoperla pudica
SRR11808872:230620.614867	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2313640.613522	3	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Laelapidae;Stratiolaelaps;Stratiolaelaps marilyn
SRR11808872:231410.621245	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemopidae;Whitmania;Whitmania pigra
SRR11808872:2319770.635250	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Rhinetula;Rhinetula denticrus
SRR11808872:2332000.617120	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Fulvia;Fulvia mutica
SRR11808872:2332450.623807	3	Eukaryota;Arthropoda;Insecta;Diptera;Cecidomyiidae;Rhopalomyia;Rhopalomyia pomum
SRR11808872:2338670.624505	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:2350050.622261	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Peloridiidae;Xenophyes;Xenophyes kinlochensis
SRR11808872:2351850.622597	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:2351970.629412	3	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Obelia;Obelia dichotoma
SRR11808872:2352000.604634	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa macrorhyncha
SRR11808872:235610.611103	3	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
SRR11808872:2356640.608412	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808872:2373360.622093	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Aeglidae;Aegla;Aegla septentrionalis
SRR11808872:2379200.609859	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis parva
SRR11808872:2380460.621161	3	Eukaryota;Chordata;Squamata;Eublepharidae;Hemitheconyx;Hemitheconyx caudicinctus
SRR11808872:2380950.631991	3	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Rhamphochromis;Rhamphochromis esox
SRR11808872:2382100.635505	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
SRR11808872:2391150.606887	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808872:2422930.633161	3	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius tsuensis
SRR11808872:2432310.640951	3	Eukaryota;Chordata;Actinopteri;Anabantiformes;Channidae;Channa;Channa maculata x Channa argus
SRR11808872:2434650.632036	3	Eukaryota;Porifera;Demospongiae;Spirophorida;Tetillidae;Tetilla;Tetilla radiata
SRR11808872:2438050.609586	3	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Litaneutria;Litaneutria minor
SRR11808872:2451160.608230	3	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
SRR11808872:2463130.619809	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:246380.628190	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2473360.611375	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Stenygrinum;Stenygrinum quadrinotatum
