OTU	SRR1808870	classification
SRR11808870:104200.628366	21	Eukaryota;Arthropoda;Arachnida;Araneae;Atypidae;Calommata;Calommata signata
SRR11808870:1051450.609156	21	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis nigoni
SRR11808870:1060740.616584	21	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Phyllophaga;Phyllophaga pearliae
SRR11808870:1140280.626711	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1173580.663898	21	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila perlucida
SRR11808870:134020.628163	21	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
SRR11808870:1532270.629307	21	Eukaryota;Arthropoda;Arachnida;Araneae;Nesticidae;Nesticus;Nesticus morisii
SRR11808870:1615020.613639	21	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
SRR11808870:179880.602665	21	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Polyorchidae;Polyorchis;Polyorchis penicillatus
SRR11808870:190100.659501	21	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:1950410.607698	21	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus chilensis
SRR11808870:1962330.654731	21	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2275170.610064	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:2281530.664326	21	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:2285620.629049	21	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Baeotus;Baeotus deucalion
SRR11808870:2713660.612126	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2721360.640186	21	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Allobaccha;Allobaccha sapphirina
SRR11808870:2783720.633351	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:3445500.693602	21	Eukaryota;Arthropoda;Malacostraca;Decapoda;Raninidae;Umalia;Umalia orientalis
SRR11808870:4492480.619728	21	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Munza;Munza trimeni
SRR11808870:4521040.615678	21	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros brasiliensis
SRR11808870:1000250.621886	20	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
SRR11808870:1001170.620338	20	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Choristoneura;Choristoneura parallela
SRR11808870:1012690.650530	20	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1013250.627570	20	Eukaryota;Arthropoda;Insecta;Blattodea;Ectobiidae;Blattella;Blattella bisignata
SRR11808870:1033350.639263	20	Eukaryota;Nematoda;Chromadorea;Spirurida;Physalopteridae;Heliconema;Heliconema longissimum
SRR11808870:1066400.627278	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Uraecha;Uraecha perplexa
SRR11808870:1083990.655152	20	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aphelia;Aphelia ferugana
SRR11808870:1172690.611125	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1178970.649903	20	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacellidae;Biemna;Biemna fistulosa
SRR11808870:1242380.629376	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Clemmus;Clemmus minor
SRR11808870:1389690.619923	20	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Paramuriceidae;Echinogorgia;Echinogorgia complexa
SRR11808870:143380.681582	20	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza nr. arnicae
SRR11808870:1500590.630683	20	Eukaryota;Platyhelminthes;Cestoda;Bothriocephalidea;Triaenophoridae;Anchistrocephalus;Anchistrocephalus microcephalus
SRR11808870:1504930.642632	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1508130.613093	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Halistemma;Halistemma rubrum
SRR11808870:1531290.626524	20	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808870:1533580.631746	20	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808870:1865620.640324	20	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
SRR11808870:1893870.657149	20	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
SRR11808870:1898380.615133	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1917930.666016	20	Eukaryota;Annelida;Polychaeta;Capitellida;Arenicolidae;Arenicola;Arenicola marina
SRR11808870:1925960.645916	20	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria zimmermani
SRR11808870:1958940.639495	20	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Wiebesia;Wiebesia brusi
SRR11808870:2037340.657102	20	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Allobaccha;Allobaccha sapphirina
SRR11808870:2103570.624202	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2357850.639430	20	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808870:2405300.623465	20	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
SRR11808870:2724620.720197	20	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Hypoplectrus;Hypoplectrus gemma
SRR11808870:2731270.631233	20	Eukaryota;Chordata;Mammalia;Suidae;Sus;Sus celebensis
SRR11808870:2735540.636617	20	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2739770.602706	20	Eukaryota;Rotifera;Monogononta;Ploima;Brachionidae;Keratella;Keratella morenoi
SRR11808870:2762410.660391	20	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:3146020.670130	20	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808870:3187060.638475	20	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808870:3449620.600375	20	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Glaucidae;Facelina;Facelina bostoniensis
SRR11808870:3450070.618231	20	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta opaca
SRR11808870:3493010.623431	20	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Patellapis;Patellapis andreniformis
SRR11808870:3866600.632885	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:4110530.636773	20	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:4497350.613062	20	Eukaryota;Chordata;Aves;Gruiformes;Rallidae;Coturnicops;Coturnicops exquisitus
SRR11808870:4895650.671924	20	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
SRR11808870:928340.632848	20	Eukaryota;Porifera;Hexactinellida;Hexactinosida;Tretodictyidae;Tretodictyum;Tretodictyum tubulosum
SRR11808870:1018710.641289	19	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
SRR11808870:1021650.621215	19	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1028930.649158	19	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa augaspis
SRR11808870:103920.645735	19	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1081030.676989	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1082680.617453	19	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Lucilia;Lucilia adisoemartoi
SRR11808870:112390.643719	19	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa limuna
SRR11808870:1167110.635863	19	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1173220.624122	19	Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Bowerbankia;Bowerbankia tertia
SRR11808870:1320890.643203	19	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Arasia;Arasia mollicoma
SRR11808870:1508340.673633	19	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta collina (nomen nudum)
SRR11808870:1523460.624277	19	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:169890.642171	19	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis nigoni
SRR11808870:177330.628297	19	Eukaryota;Mollusca;Gastropoda;Planorbidae;Biomphalaria;Biomphalaria intermedia
SRR11808870:1868820.623301	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1869790.634238	19	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Melitaea;Melitaea pallas
SRR11808870:1874350.609111	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus caffer
SRR11808870:1877000.603378	19	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808870:1884010.636020	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Epopterus;Epopterus testudinarius
SRR11808870:1884500.613540	19	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza solidaginophaga
SRR11808870:1887820.633886	19	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1896190.685316	19	Eukaryota;Nematoda;Chromadorea;Spirurida;Onchocercidae;Onchocerca;Onchocerca flexuosa
SRR11808870:1897450.647229	19	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Cribrochalina;Cribrochalina vasculum
SRR11808870:1901920.615471	19	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1914760.623794	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1928780.653994	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1946980.602931	19	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Tanakia;Tanakia tanago
SRR11808870:1960710.652124	19	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:2020250.668430	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2229820.627229	19	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:2261200.667148	19	Eukaryota;Chordata;Squamata;Dipsadidae;Thermophis;Thermophis zhaoermii
SRR11808870:2283880.656576	19	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes hylas
SRR11808870:2287730.616092	19	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808870:2293950.619025	19	Eukaryota;Arthropoda;Insecta;Phasmatodea;Bacillidae;Bacillus;Bacillus rossius
SRR11808870:2308010.626086	19	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:2543700.613358	19	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Maratus;Maratus splendens
SRR11808870:2713560.623009	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;Pterostichus hoelli
SRR11808870:2735210.640009	19	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Telamonia;Telamonia masinloc
SRR11808870:3147560.651736	19	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808870:3354870.630731	19	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
SRR11808870:3636990.626419	19	Eukaryota;Mollusca;Gastropoda;Trochomorphidae;Videna;Videna planorbis
SRR11808870:3696920.661220	19	Eukaryota;Arthropoda;Insecta;Hymenoptera;Torymidae;Megastigmus;Megastigmus spermotrophus
SRR11808870:4500630.639479	19	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808870:4579910.627363	19	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila asahinai
SRR11808870:100040.642535	18	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella intermedia
SRR11808870:1004860.635623	18	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Allograpta;Allograpta hastata
SRR11808870:1010260.622210	18	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
SRR11808870:1019330.629427	18	Eukaryota;Chordata;Actinopteri;Anabantiformes;Osphronemidae;Macropodus;Macropodus ocellatus
SRR11808870:1040550.620740	18	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
SRR11808870:1089320.649888	18	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Macrogalea;Macrogalea antanosy
SRR11808870:1102680.623341	18	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:1124900.627308	18	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza nr. acteae
SRR11808870:115230.632633	18	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:120020.669621	18	Eukaryota;Nematoda;Chromadorea;Tylenchida;Aphelenchoididae;Aphelenchoides;Aphelenchoides xylocopae
SRR11808870:1257350.633470	18	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lachnoptera;Lachnoptera anticlia
SRR11808870:1372820.635079	18	Eukaryota;Placozoa;Trichoplax;Trichoplax adhaerens
SRR11808870:143650.633075	18	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:1474950.657892	18	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes harrisoni
SRR11808870:1505680.666031	18	Eukaryota;Mollusca;Gastropoda;Camaenidae;Camaena;Camaena cicatricosa
SRR11808870:1506320.621907	18	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia jacobsi
SRR11808870:1519220.634355	18	Eukaryota;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pimelodus;Pimelodus pictus
SRR11808870:1569400.602048	18	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:167310.620479	18	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga dumoga
SRR11808870:1868230.658809	18	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Melanagromyza;Melanagromyza minimoides
SRR11808870:1868440.617242	18	Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;Stichopodidae;Parastichopus;Parastichopus nigripunctatus
SRR11808870:1873120.629066	18	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
SRR11808870:1917530.608282	18	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hyalenna;Hyalenna buckleyi
SRR11808870:2185830.666470	18	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2222350.622106	18	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila asahinai
SRR11808870:227230.607009	18	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon acaule
SRR11808870:2639640.662303	18	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Serratoparagus;Serratoparagus crenulatus II
SRR11808870:2796970.666853	18	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Euphilotes;Euphilotes glaucon
SRR11808870:3140210.615882	18	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechia;Exechia dorsalis
SRR11808870:3143470.646048	18	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3144380.636210	18	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808870:3449470.629454	18	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Stagmomantis;Stagmomantis limbata
SRR11808870:3593610.610511	18	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:4073820.669588	18	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Melanagromyza;Melanagromyza minimoides
SRR11808870:4076620.625590	18	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Atherigona;Atherigona nigritibiella
SRR11808870:4080440.671278	18	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808870:4497170.650788	18	Eukaryota;Chordata;Aves;Bucerotiformes;Bucerotidae;Aceros;Aceros corrugatus
SRR11808870:4966960.639496	18	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Nineta;Nineta itoi
SRR11808870:4977980.668681	18	Eukaryota;Arthropoda;Insecta;Mantodea;Thespidae;Thesprotia;Thesprotia graminis
SRR11808870:5413570.630827	18	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Comanthus;Comanthus parvicirrus
SRR11808870:5420200.626016	18	Eukaryota;Annelida;Polychaeta;Orbiniidae;Phylo;Phylo foetida
SRR11808870:5426700.675101	18	Eukaryota;Arthropoda;Arachnida;Oribatida;Scutoverticidae;Lamellovertex;Lamellovertex caelatus
SRR11808870:1001480.622840	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1016480.650251	17	Eukaryota;Echinodermata;Crinoidea;Comatulida;Colobometridae;Basilometra;Basilometra boschmai
SRR11808870:1034820.634956	17	Eukaryota;Ctenophora;Cydippida;Pleurobrachiidae;Pleurobrachia;Pleurobrachia pileus
SRR11808870:1038400.650967	17	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus orissaensis
SRR11808870:1040560.654015	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:104540.624011	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:106370.609955	17	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808870:1146510.633090	17	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Dubiaranea;Dubiaranea similis
SRR11808870:122480.692747	17	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
SRR11808870:1253770.639469	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:1253900.634570	17	Eukaryota;Arthropoda;Insecta;Hemiptera;Clastopteridae;Clastoptera;Clastoptera brunnea
SRR11808870:144680.637725	17	Eukaryota;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Hasora;Hasora vitta
SRR11808870:1526200.610252	17	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1526700.655952	17	Eukaryota;Arthropoda;Insecta;Hemiptera;Clastopteridae;Clastoptera;Clastoptera brunnea
SRR11808870:152970.638692	17	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
SRR11808870:1532140.687959	17	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1668110.646828	17	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina bryanti
SRR11808870:16910.642430	17	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa variabilis
SRR11808870:1867790.622277	17	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Lampronia;Lampronia rubiella
SRR11808870:1880570.642141	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1883150.637615	17	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808870:1891140.617397	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1892350.651083	17	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1945690.636817	17	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Nabokovia;Nabokovia faga
SRR11808870:1977460.634401	17	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Aloeides;Aloeides nollothi
SRR11808870:1984560.609754	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:2066300.631046	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:2249940.620097	17	Eukaryota;Nematoda;Chromadorea;Oxyurida;Oxyuridae;Wellcomia;Wellcomia siamensis
SRR11808870:2291850.612175	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2303430.608778	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2368310.633765	17	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808870:2399270.606323	17	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808870:2712280.637403	17	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Protonymphidia;Protonymphidia senta
SRR11808870:2727340.677188	17	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Chelostoma;Chelostoma incisulum
SRR11808870:2727750.608514	17	Eukaryota;Mollusca;Gastropoda;Lepetidae;Iothia;Iothia megalodon
SRR11808870:2729610.655752	17	Eukaryota;Myzostomida;Myzostoma;Myzostoma seymourcollegiorum
SRR11808870:2746100.645647	17	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus galianoae
SRR11808870:3143930.651937	17	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Thriocerodes;Thriocerodes bipartitus
SRR11808870:3144530.633768	17	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
SRR11808870:3272740.640105	17	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta extrema
SRR11808870:3467010.611305	17	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Cerodontha;Cerodontha flavocingulata
SRR11808870:3472270.683712	17	Eukaryota;Ctenophora;Cydippida;Pleurobrachiidae;Pleurobrachia;Pleurobrachia pileus
SRR11808870:3473820.610598	17	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
