OTU	ERR0000003	classification
ERR3:11750.675969	5	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea denselamellosa
ERR3:1194280.730112	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Pamphagidae;Pseudotmethis;Pseudotmethis rubimarginis
ERR3:1200230.686755	5	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea lurida
ERR3:120060.646735	5	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Saurida;Saurida umeyoshii
ERR3:1208330.682679	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus pudendotectus
ERR3:1210650.648073	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Orotrechus;Orotrechus jamae
ERR3:1210740.624208	5	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
ERR3:1213840.676913	5	Eukaryota;Mollusca;Gastropoda;Limacidae;Limax;Limax giovannellae
ERR3:1215010.713645	5	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila tsacasi
ERR3:1225320.701381	5	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR3:1235430.713947	5	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia brachygnathus
ERR3:1249200.691577	5	Eukaryota;Arthropoda;Insecta;Psocoptera;Mesopsocidae;Mesopsocus;Mesopsocus unipunctatus
ERR3:1256920.684193	5	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR3:1258150.704506	5	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR3:1277320.722464	5	Eukaryota;Arthropoda;Diplopoda;Siphonophorida;Siphonophoridae;Siphonacme;Siphonacme lyttoni
ERR3:1281110.655688	5	Eukaryota;Chordata;Squamata;Agamidae;Hydrosaurus;Hydrosaurus amboinensis
ERR3:1282250.688862	5	Eukaryota;Chordata;Squamata;Elapidae;Micrurus;Micrurus fulvius
ERR3:1284590.645889	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Allotraeus;Allotraeus asiaticus
ERR3:1285320.607195	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Paragus;Paragus ascoensis
ERR3:1298030.660449	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Syngamidae;Syngamus;Syngamus trachea
ERR3:1306730.727092	5	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR3:132120.660065	5	Eukaryota;Arthropoda;Diplopoda;Spirobolida;Spirobolidae;Narceus;Narceus annularus
ERR3:1344860.741364	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lymanopoda;Lymanopoda acraeida
ERR3:1359360.669605	5	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes nipponensis
ERR3:1361640.606847	5	Eukaryota;Chordata;Mammalia;Carnivora;Mustelidae;Mustela;Mustela nigripes
ERR3:1364890.672211	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Myrmica;Myrmica salina
ERR3:1366740.664584	5	Eukaryota;Cnidaria;Multivalvulida;Kudoidae;Kudoa;Kudoa hexapunctata
ERR3:1369020.628148	5	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocladus;Astrocladus exiguus
ERR3:183060.616096	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Wiebesia;Wiebesia frustrata
ERR3:23170.660087	5	Eukaryota;Chordata;Amphibia;Anura;Alsodidae;Odontophrynus;Odontophrynus occidentalis
ERR3:269070.605144	5	Eukaryota;Chordata;Squamata;Gekkonidae;Hemidactylus;Hemidactylus bowringii
ERR3:310130.613579	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Neomaskellia;Neomaskellia andropogonis
ERR3:311850.692427	5	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR3:374350.702459	5	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Phytoseiidae;Metaseiulus;Metaseiulus occidentalis
ERR3:37960.722853	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Fazia;Fazia strigifacies
ERR3:383170.641376	5	Eukaryota;Arthropoda;Malacostraca;Decapoda;Menippidae;Myomenippe;Myomenippe fornasinii
ERR3:424680.612029	5	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Taeniaptera;Taeniaptera ichneumonea
ERR3:615860.691551	5	Eukaryota;Arthropoda;Insecta;Phthiraptera;Boopidae;Heterodoxus;Heterodoxus macropus
ERR3:100000.690542	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Sesiidae;Synanthedon;Synanthedon cruciati
ERR3:1007000.707303	4	Eukaryota;Arthropoda;Insecta;Mecoptera;Panorpidae;Sinopanorpa;Sinopanorpa digitiformis
ERR3:1009510.617776	4	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR3:1014320.653731	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR3:1015970.713703	4	Eukaryota;Chordata;Mammalia;Diprotodontia;Pseudocheiridae;Pseudochirulus;Pseudochirulus herbertensis
ERR3:1019550.670888	4	Eukaryota;Chordata;Squamata;Blanidae;Blanus;Blanus cinereus
ERR3:1024220.717478	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Lygaeidae;Caenocoris;Caenocoris nerii
ERR3:1025290.610275	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Polyphylla;Polyphylla laticollis
ERR3:1028720.657889	4	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Hexatrygonidae;Hexatrygon;Hexatrygon bickelli
ERR3:1035440.720505	4	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus derjavini
ERR3:1035880.709933	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR3:1036180.726389	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1036410.647494	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1037490.695431	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroporus;Hydroporus obscurus
ERR3:1040010.647305	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:1043390.639809	4	Eukaryota;Chordata;Squamata;Colubridae;Lycodon;Lycodon semicarinatus
ERR3:1048340.730616	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1049570.692153	4	Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Leptophryne;Leptophryne borbonica
ERR3:1051060.654001	4	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla malgumora
ERR3:1056780.702311	4	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles arthuri s. l. C MAS-2013
ERR3:1058550.657824	4	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR3:106240.727408	4	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR3:1065790.665004	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga pumila
ERR3:1073810.669382	4	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:1080400.687371	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;Contacyphon variabilis
ERR3:1080590.709762	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Neomaskellia;Neomaskellia andropogonis
ERR3:1081740.681713	4	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica
ERR3:1085920.644194	4	Eukaryota;Arthropoda;Insecta;Mantodea;Tarachodidae;Dysaules;Dysaules himalayanus
ERR3:1090990.693748	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrothrombus;Astrothrombus rugosus
ERR3:109420.634939	4	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Archimantis;Archimantis sobrina
ERR3:1095990.712314	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;Contacyphon variabilis
ERR3:1100980.710751	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR3:1103060.685106	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis taenioceras
ERR3:1103080.683893	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Fazia;Fazia strigifacies
ERR3:1103710.666049	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1105150.714726	4	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Anelosimus;Anelosimus ethicus
ERR3:1108440.736906	4	Eukaryota;Arthropoda;Insecta;Diptera;Ptychopteridae;Bittacomorphella;Bittacomorphella fenderiana
ERR3:1119610.627689	4	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Limnia;Limnia ottawensis
ERR3:1123230.624631	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus luteus
ERR3:112780.625524	4	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:1130610.632564	4	Eukaryota;Chordata;Mammalia;Suidae;Sus;Sus barbatus
ERR3:113330.707530	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila frotapessoai
ERR3:1137280.678554	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes plebejus
ERR3:1145560.673408	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Notodontidae;Thaumetopoea;Thaumetopoea ispartaensis
ERR3:1149710.699115	4	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Rymosia;Rymosia fasciata
ERR3:1150100.691730	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:1156890.711407	4	Eukaryota;Arthropoda;Arachnida;Solifugae;Eremobatidae;Hemerotrecha;Hemerotrecha nevadensis
ERR3:1158170.686863	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta kenyamontis
ERR3:1158830.710714	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila mediopicta
ERR3:1175810.687576	4	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
ERR3:1179390.612978	4	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea lurida
ERR3:1180240.684973	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Hydrometridae;Hydrometra;Hydrometra greeni
ERR3:118220.740187	4	Eukaryota;Mollusca;Gastropoda;Limacidae;Limax;Limax giovannellae
ERR3:1184440.713237	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Schizopodidae;Schizopus;Schizopus laetus
ERR3:1189120.697786	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis parva
ERR3:1193010.723032	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Helicophidae;Helicopha;Helicopha angulata
ERR3:1204600.608154	4	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR3:1209670.667447	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1213680.618997	4	Eukaryota;Chordata;Aves;Strigiformes;Strigidae;Strix;Strix leptogrammica
ERR3:1221600.662460	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR3:1241040.709296	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Amblycipitidae;Liobagrus;Liobagrus kingi
ERR3:1241600.720342	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga georgiana
ERR3:1242300.635039	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta pervagata
ERR3:1254920.633044	4	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR3:1280460.675552	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Zavrelimyia;Zavrelimyia melanura
ERR3:1284600.645462	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lophiogobius;Lophiogobius ocellicauda
ERR3:1298760.627348	4	Eukaryota;Arthropoda;Arachnida;Trombiculidae;Leptotrombidium;Leptotrombidium akamushi
ERR3:1311660.611649	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrospartus;Astrospartus mediterraneus
ERR3:1320330.632161	4	Eukaryota;Chordata;Amphibia;Anura;Arthroleptidae;Cardioglossa;Cardioglossa leucomystax
ERR3:1323960.646142	4	Eukaryota;Chordata;Actinopteri;Beryciformes;Cetomimidae;Danacetichthys;Danacetichthys galathenus
ERR3:1326900.662906	4	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Citharomantis;Citharomantis falcata
ERR3:1339130.691088	4	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium anatinum
ERR3:1342410.690476	4	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Melamprosops;Melamprosops phaeosoma
ERR3:140340.685886	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR3:141900.701460	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:142450.706309	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;Polypedilum quadriguttatum
ERR3:160740.638560	4	Eukaryota;Chordata;Squamata;Gekkonidae;Stenodactylus;Stenodactylus petrii
ERR3:165430.703121	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Paratanytarsus;Paratanytarsus penicillatus
ERR3:165460.742361	4	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:174310.637609	4	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Calicophoron;Calicophoron microbothrioides
ERR3:19390.715234	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana angustifasciata
ERR3:210120.625274	4	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
ERR3:210960.603061	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Eratyrus;Eratyrus mucronatus
ERR3:216130.714039	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Volucella;Volucella inflata
ERR3:241950.673627	4	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:242350.694543	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Fazia;Fazia strigifacies
ERR3:254360.664232	4	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Phyllobothriidae;Clistobothrium;Clistobothrium montaukensis
ERR3:263610.701961	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Leucophenga;Leucophenga angusta
ERR3:265580.734921	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Stempellinella;Stempellinella tamaseptima
ERR3:300020.712054	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga pumila
ERR3:35730.635906	4	Eukaryota;Nematoda;Chromadorea;Diplogasterida;Neodiplogasteridae;Pristionchus;Pristionchus pacificus
ERR3:367260.693576	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:369450.603809	4	Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus pygmaeus
ERR3:373570.630108	4	Eukaryota;Arthropoda;Insecta;Diptera;Keroplatidae;Arachnocampa;Arachnocampa flava
ERR3:381250.742473	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;Acropora nasuta
ERR3:388220.643381	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:420910.706540	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Orthocladius;Orthocladius dorenus
ERR3:430810.609843	4	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR3:432600.694025	4	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Nanorana;Nanorana taihangnica
ERR3:44610.618602	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dodonidia;Dodonidia helmsii
ERR3:554980.706606	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrothorax;Astrothorax misakiensis
ERR3:62110.610001	4	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:721750.702752	4	Eukaryota;Platyhelminthes;Polycladida;Callioplanidae;Pseudostylochus;Pseudostylochus intermedius
ERR3:784650.640741	4	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Siphlonuridae;Siphlonurus;Siphlonurus immanis
ERR3:1000650.679769	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria nr. rubella Du07
ERR3:1001100.692600	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1001400.717462	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Platysmacheilus;Platysmacheilus nudiventris
ERR3:1001610.617787	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Cerodontha;Cerodontha atronitens
ERR3:1001650.707856	3	Eukaryota;Chordata;Actinopteri;Acipenseriformes;Polyodontidae;Psephurus;Psephurus gladius
ERR3:1005390.646312	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1006510.695463	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1007960.702618	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Nemorimyza;Nemorimyza maculosa
ERR3:1008640.668450	3	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Pratylenchus;Pratylenchus vulnus
ERR3:1009770.710833	3	Eukaryota;Chordata;Squamata;Agamidae;Leiolepis;Leiolepis guttata
ERR3:1009940.695177	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1010660.648186	3	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
ERR3:1011790.734559	3	Eukaryota;Platyhelminthes;Trematoda;Echinostomida;Notocotylidae;Ogmocotyle;Ogmocotyle sikae
ERR3:1017300.620383	3	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR3:1017680.646447	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Cyclopsetta;Cyclopsetta fimbriata
ERR3:1018960.743430	3	Eukaryota;Nematoda;Enoplea;Mermithida;Mermithidae;Romanomermis;Romanomermis nielseni
ERR3:1019270.619773	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1019280.686146	3	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Dasycercus;Dasycercus cristicauda
ERR3:1024100.642972	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Lucanidae;Lucanus;Lucanus mazama
ERR3:1026880.649849	3	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR3:1028930.714102	3	Eukaryota;Mollusca;Gastropoda;Vermetidae;Thylacodes;Thylacodes squamigerus
ERR3:1031340.717707	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Carassius auratus x Cyprinus carpio x Carassius cuvieri
ERR3:1033930.626859	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Punia;Punia minima
ERR3:1035470.707414	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1036150.709999	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Cerodontha;Cerodontha atronitens
ERR3:1036320.659938	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Cyclotornidae;Cyclotorna;Cyclotorna ementita
ERR3:1036910.685825	3	Eukaryota;Chordata;Squamata;Acrochordidae;Acrochordus;Acrochordus granulatus
ERR3:1040230.703202	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia laeviseta
ERR3:1040420.618932	3	Eukaryota;Chordata;Actinopteri;Anguilliformes;Nemichthyidae;Labichthys;Labichthys carinatus
ERR3:1043810.683681	3	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles letifer
ERR3:1045290.643957	3	Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Bufo;Bufo bankorensis
ERR3:104750.694593	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Zavrelimyia;Zavrelimyia melanura
ERR3:104800.711751	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR3:1050080.602833	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lasiophila;Lasiophila piscina
ERR3:1051860.673510	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Argentinomyia;Argentinomyia luculentus
ERR3:1052160.727727	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopettidae;Paracyclopina;Paracyclopina nana
ERR3:1059280.695809	3	Eukaryota;Arthropoda;Insecta;Siphonaptera;Ischnopsyllidae;Sternopsylla;Sternopsylla distincta
ERR3:1059760.607880	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus gularis
ERR3:1062010.659075	3	Eukaryota;Arthropoda;Insecta;Diptera;Tabanidae;Plinthina;Plinthina subcinerea
ERR3:106220.642142	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Hoplochelus;Hoplochelus marginalis
ERR3:1063400.708423	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Polyplacidae;Polyplax;Polyplax asiatica
ERR3:1065760.656175	3	Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Boulengeromyrus;Boulengeromyrus knoepffleri
ERR3:1067840.650763	3	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrospartus;Astrospartus mediterraneus
ERR3:1069320.609818	3	Eukaryota;Arthropoda;Insecta;Psocoptera;Psocidae;Psococerastis;Psococerastis albimaculata
ERR3:1069460.646488	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1070520.705101	3	Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias sarasinorum
ERR3:1078130.687807	3	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR3:1082040.644921	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1083040.673875	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Mutillidae;Wallacidia;Wallacidia oculata
ERR3:1086180.664933	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1086320.629799	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Dermophiidae;Schistometopum;Schistometopum thomense
ERR3:1088810.647831	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Adelidae;Adela;Adela trigrapha
ERR3:1088830.717797	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1091930.615917	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Geryonidae;Chaceon;Chaceon granulatus
ERR3:1094950.729969	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Leucophenga;Leucophenga trivittata
ERR3:1096390.652843	3	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR3:109740.712860	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen auriferus
ERR3:109930.729316	3	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
ERR3:1102360.644998	3	Eukaryota;Platyhelminthes;Monogenea;Polyopisthocotylea;Microcotylidae;Polylabris;Polylabris halichoeres
ERR3:1103470.670999	3	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:1105390.711645	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Bidessonotus;Bidessonotus inconspicuus
ERR3:1105450.693066	3	Eukaryota;Chordata;Amphibia;Anura;Brevicipitidae;Breviceps;Breviceps adspersus
ERR3:1109920.630232	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Acmaeodera;Acmaeodera fascigera
ERR3:111020.714486	3	Eukaryota;Arthropoda;Insecta;Diptera;Tipulidae;Tipula;Tipula paludosa
ERR3:1111410.684233	3	Eukaryota;Arthropoda;Diplopoda;Spirostreptida;Harpagophoridae;Thyropygus;Thyropygus opinatus
ERR3:1111860.677626	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:1113340.707024	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Salpingogaster;Salpingogaster nigra
ERR3:111570.669230	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus moluccensis
ERR3:1116510.647138	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cercopidae;Zulia;Zulia vilior
ERR3:1119600.684878	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Eratyrus;Eratyrus mucronatus
ERR3:1126080.661340	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
