amplicon	SRR1808872	total
SRR11808872:3516230.609848	3	3
SRR11808872:3519990.608978	3	3
SRR11808872:3556250.614277	3	3
SRR11808872:3575400.619184	3	3
SRR11808872:3579420.623659	3	3
SRR11808872:3581190.626837	3	3
SRR11808872:3607740.624902	3	3
SRR11808872:3608960.600256	3	3
SRR11808872:3619560.618146	3	3
SRR11808872:3650540.625287	3	3
SRR11808872:3666330.602801	3	3
SRR11808872:3667880.626878	3	3
SRR11808872:3668510.605905	3	3
SRR11808872:3701700.606957	3	3
SRR11808872:3702110.600412	3	3
SRR11808872:3715070.601755	3	3
SRR11808872:3732970.615687	3	3
SRR11808872:3756800.614553	3	3
SRR11808872:3757270.629452	3	3
SRR11808872:3768600.615629	3	3
SRR11808872:377340.613039	3	3
SRR11808872:3775370.637514	3	3
SRR11808872:3789290.603342	3	3
SRR11808872:3790680.619120	3	3
SRR11808872:3790790.617630	3	3
SRR11808872:3792030.608946	3	3
SRR11808872:3793740.614485	3	3
SRR11808872:3802630.615857	3	3
SRR11808872:3804160.607962	3	3
SRR11808872:3811950.611921	3	3
SRR11808872:3812100.603883	3	3
SRR11808872:3812790.611798	3	3
SRR11808872:3843820.625116	3	3
SRR11808872:3849150.612856	3	3
SRR11808872:3860880.603082	3	3
SRR11808872:3862510.600027	3	3
SRR11808872:3865650.610414	3	3
SRR11808872:3891100.604073	3	3
SRR11808872:3897060.606634	3	3
SRR11808872:3897910.624804	3	3
SRR11808872:3909550.617618	3	3
SRR11808872:3931200.630326	3	3
SRR11808872:3954070.609248	3	3
SRR11808872:3954610.620737	3	3
SRR11808872:3955940.621328	3	3
SRR11808872:3973740.631011	3	3
SRR11808872:4009280.625770	3	3
SRR11808872:4019210.607908	3	3
SRR11808872:4019450.612078	3	3
SRR11808872:4097880.621960	3	3
SRR11808872:4100340.645218	3	3
SRR11808872:4101740.608266	3	3
SRR11808872:4169750.608763	3	3
SRR11808872:4185850.628054	3	3
SRR11808872:4201170.603483	3	3
SRR11808872:420760.614350	3	3
SRR11808872:4227500.610163	3	3
SRR11808872:4239300.634173	3	3
SRR11808872:4242650.620351	3	3
SRR11808872:4251260.616761	3	3
SRR11808872:4266230.636001	3	3
SRR11808872:4268310.614531	3	3
SRR11808872:4272490.606303	3	3
SRR11808872:428770.626607	3	3
SRR11808872:429960.611410	3	3
SRR11808872:4305520.632853	3	3
SRR11808872:433150.629478	3	3
SRR11808872:4354980.609326	3	3
SRR11808872:4361040.606825	3	3
SRR11808872:4365700.635629	3	3
SRR11808872:436810.622619	3	3
SRR11808872:4378050.606426	3	3
SRR11808872:4381830.632642	3	3
SRR11808872:4388810.619086	3	3
SRR11808872:4392950.605152	3	3
SRR11808872:4412720.639522	3	3
SRR11808872:4422150.617665	3	3
SRR11808872:4425030.617985	3	3
SRR11808872:4431620.606931	3	3
SRR11808872:4431980.614997	3	3
SRR11808872:4432010.649995	3	3
SRR11808872:4432950.601848	3	3
SRR11808872:4433890.606419	3	3
SRR11808872:4441870.600243	3	3
SRR11808872:4443350.604612	3	3
SRR11808872:4446270.600659	3	3
SRR11808872:4446660.618230	3	3
SRR11808872:4448950.610532	3	3
SRR11808872:4454700.622755	3	3
SRR11808872:4456340.622468	3	3
SRR11808872:4456460.643709	3	3
SRR11808872:4464540.616660	3	3
SRR11808872:4470580.619368	3	3
SRR11808872:4475970.631823	3	3
SRR11808872:4476900.639792	3	3
SRR11808872:4477840.609476	3	3
SRR11808872:4479010.618113	3	3
SRR11808872:4486050.630192	3	3
SRR11808872:4486950.601005	3	3
SRR11808872:4497100.612508	3	3
SRR11808872:4501810.620279	3	3
SRR11808872:4504580.611528	3	3
SRR11808872:4508840.633044	3	3
SRR11808872:4547230.617958	3	3
SRR11808872:4548920.604221	3	3
SRR11808872:4551650.627435	3	3
SRR11808872:4562550.610092	3	3
SRR11808872:4576680.605912	3	3
SRR11808872:4606360.612634	3	3
SRR11808872:4618410.602936	3	3
SRR11808872:4620020.611150	3	3
SRR11808872:4630330.632896	3	3
SRR11808872:4651470.614834	3	3
SRR11808872:4654350.620413	3	3
SRR11808872:4691150.612869	3	3
SRR11808872:4723900.616255	3	3
SRR11808872:4745380.628908	3	3
SRR11808872:477020.645990	3	3
SRR11808872:4771810.639275	3	3
SRR11808872:4793030.603885	3	3
SRR11808872:4793370.626594	3	3
SRR11808872:4798290.608933	3	3
SRR11808872:4815590.612890	3	3
SRR11808872:483790.633142	3	3
SRR11808872:4862740.610313	3	3
SRR11808872:4874510.600022	3	3
SRR11808872:4940830.606985	3	3
SRR11808872:496050.604767	3	3
SRR11808872:4961790.626795	3	3
SRR11808872:4991000.636746	3	3
SRR11808872:5003260.623663	3	3
SRR11808872:50330.613853	3	3
SRR11808872:5033030.633773	3	3
SRR11808872:5034530.645847	3	3
SRR11808872:512290.628366	3	3
SRR11808872:5136760.604791	3	3
SRR11808872:5168990.633225	3	3
SRR11808872:5182960.608787	3	3
SRR11808872:5263020.619483	3	3
SRR11808872:5275120.628417	3	3
SRR11808872:531920.606522	3	3
SRR11808872:5325210.636702	3	3
SRR11808872:5328970.638729	3	3
SRR11808872:53440.614642	3	3
SRR11808872:5396770.614534	3	3
SRR11808872:5482390.621728	3	3
SRR11808872:54850.607352	3	3
SRR11808872:549170.609482	3	3
SRR11808872:549380.616234	3	3
SRR11808872:553270.615196	3	3
SRR11808872:568940.605892	3	3
SRR11808872:569620.618236	3	3
SRR11808872:569980.616900	3	3
SRR11808872:570310.646152	3	3
SRR11808872:576020.636985	3	3
SRR11808872:586330.607829	3	3
SRR11808872:589880.617295	3	3
SRR11808872:604440.636196	3	3
SRR11808872:606600.618072	3	3
SRR11808872:6075680.613983	3	3
SRR11808872:6089030.630121	3	3
SRR11808872:630540.601577	3	3
SRR11808872:634110.646948	3	3
SRR11808872:635030.608958	3	3
SRR11808872:653620.604662	3	3
SRR11808872:658980.640830	3	3
SRR11808872:66270.634470	3	3
SRR11808872:665440.620065	3	3
SRR11808872:66750.609050	3	3
SRR11808872:67250.618296	3	3
SRR11808872:681330.617001	3	3
SRR11808872:689750.605624	3	3
SRR11808872:6980.622754	3	3
SRR11808872:708670.634365	3	3
SRR11808872:708680.622395	3	3
SRR11808872:70870.631420	3	3
SRR11808872:72450.605581	3	3
SRR11808872:752720.627907	3	3
SRR11808872:757810.609310	3	3
SRR11808872:773070.619004	3	3
SRR11808872:778910.605121	3	3
SRR11808872:787190.621737	3	3
SRR11808872:788710.622149	3	3
SRR11808872:788910.611984	3	3
SRR11808872:790750.603718	3	3
SRR11808872:792990.604532	3	3
SRR11808872:793100.638346	3	3
SRR11808872:794330.622356	3	3
SRR11808872:800600.645635	3	3
SRR11808872:803870.606868	3	3
SRR11808872:814660.611007	3	3
SRR11808872:819880.611487	3	3
SRR11808872:828510.621112	3	3
SRR11808872:844190.600334	3	3
SRR11808872:845500.627479	3	3
SRR11808872:849130.632197	3	3
SRR11808872:858220.613463	3	3
SRR11808872:859330.623727	3	3
SRR11808872:86760.619369	3	3
SRR11808872:876080.636819	3	3
SRR11808872:876130.600680	3	3
SRR11808872:877010.616237	3	3
SRR11808872:887090.624008	3	3
SRR11808872:89460.620816	3	3
SRR11808872:900610.602684	3	3
SRR11808872:914520.617098	3	3
SRR11808872:915580.605084	3	3
SRR11808872:919020.630422	3	3
SRR11808872:920270.603087	3	3
SRR11808872:929290.607022	3	3
SRR11808872:929510.627963	3	3
SRR11808872:932800.612660	3	3
SRR11808872:932840.625401	3	3
SRR11808872:945380.606638	3	3
SRR11808872:95240.661056	3	3
SRR11808872:971820.606018	3	3
SRR11808872:1000870.611098	2	2
SRR11808872:1001860.603446	2	2
SRR11808872:1002690.606136	2	2
SRR11808872:1004940.600967	2	2
SRR11808872:1005830.619540	2	2
SRR11808872:1006300.631889	2	2
SRR11808872:1007230.617512	2	2
SRR11808872:1007380.608731	2	2
SRR11808872:1014590.602217	2	2
SRR11808872:1017720.620776	2	2
SRR11808872:1020780.623928	2	2
SRR11808872:1021900.629766	2	2
SRR11808872:1036970.605829	2	2
SRR11808872:1042880.624320	2	2
SRR11808872:1044300.621181	2	2
SRR11808872:1044670.610442	2	2
SRR11808872:1047680.605613	2	2
SRR11808872:1056980.643360	2	2
SRR11808872:1059400.604627	2	2
SRR11808872:1061680.619431	2	2
SRR11808872:1061820.612632	2	2
SRR11808872:106680.643122	2	2
SRR11808872:1072180.606805	2	2
SRR11808872:107240.643944	2	2
SRR11808872:107900.622133	2	2
SRR11808872:1083210.617565	2	2
SRR11808872:1083770.612598	2	2
SRR11808872:1085880.630570	2	2
SRR11808872:1087140.658407	2	2
SRR11808872:1088440.602820	2	2
SRR11808872:1089550.617359	2	2
SRR11808872:1090190.629660	2	2
SRR11808872:109040.615723	2	2
SRR11808872:1091490.613096	2	2
SRR11808872:109180.608181	2	2
SRR11808872:1094420.602654	2	2
SRR11808872:1095440.605301	2	2
SRR11808872:1099620.622719	2	2
SRR11808872:1099870.618505	2	2
SRR11808872:1103380.629991	2	2
SRR11808872:1103720.630833	2	2
SRR11808872:1104650.602417	2	2
SRR11808872:1108370.622635	2	2
SRR11808872:1108400.604069	2	2
SRR11808872:1114300.605050	2	2
SRR11808872:1114840.639470	2	2
SRR11808872:111490.611473	2	2
SRR11808872:1115750.625733	2	2
SRR11808872:1116760.602692	2	2
SRR11808872:1116880.614499	2	2
SRR11808872:1117230.640221	2	2
SRR11808872:1118640.652891	2	2
SRR11808872:1119190.608926	2	2
SRR11808872:1119550.600986	2	2
SRR11808872:112150.642449	2	2
SRR11808872:1122640.606568	2	2
SRR11808872:1124950.614887	2	2
SRR11808872:1125580.605279	2	2
SRR11808872:1126030.609535	2	2
SRR11808872:113410.604739	2	2
SRR11808872:1139130.601039	2	2
SRR11808872:1140240.616072	2	2
SRR11808872:1140250.605824	2	2
SRR11808872:1140750.605481	2	2
SRR11808872:1141720.628696	2	2
SRR11808872:1142200.601208	2	2
SRR11808872:1142530.624645	2	2
SRR11808872:1145910.631418	2	2
SRR11808872:1146940.615957	2	2
SRR11808872:1147110.611444	2	2
SRR11808872:1150510.606763	2	2
SRR11808872:115100.602419	2	2
SRR11808872:1154970.642078	2	2
SRR11808872:1154980.607338	2	2
SRR11808872:1156160.618061	2	2
SRR11808872:1158480.632407	2	2
SRR11808872:1160330.615687	2	2
SRR11808872:116070.645767	2	2
SRR11808872:1164510.609656	2	2
SRR11808872:1167570.642899	2	2
SRR11808872:1169070.619918	2	2
SRR11808872:117330.606893	2	2
SRR11808872:1179050.620740	2	2
SRR11808872:1179760.644195	2	2
SRR11808872:1181730.619067	2	2
SRR11808872:1181780.605268	2	2
SRR11808872:1182970.652915	2	2
SRR11808872:1183640.616740	2	2
SRR11808872:1184000.619570	2	2
SRR11808872:1184480.602556	2	2
SRR11808872:1186370.610960	2	2
SRR11808872:1187280.600339	2	2
SRR11808872:1187410.613129	2	2
SRR11808872:1196770.601416	2	2
SRR11808872:1198120.616712	2	2
SRR11808872:1199400.627419	2	2
SRR11808872:1200310.635584	2	2
SRR11808872:1201290.618033	2	2
SRR11808872:1202910.628308	2	2
SRR11808872:1202970.613312	2	2
SRR11808872:1203010.603047	2	2
SRR11808872:1203480.610549	2	2
SRR11808872:1213380.622899	2	2
SRR11808872:1213590.617586	2	2
SRR11808872:1214130.621422	2	2
SRR11808872:1216260.609355	2	2
SRR11808872:1217630.613158	2	2
SRR11808872:1222200.604971	2	2
SRR11808872:1226290.615305	2	2
SRR11808872:1226880.622676	2	2
SRR11808872:1226930.622012	2	2
SRR11808872:1230410.615138	2	2
SRR11808872:1231890.628434	2	2
SRR11808872:1238300.658061	2	2
SRR11808872:1238670.618426	2	2
SRR11808872:1239980.640866	2	2
SRR11808872:1240450.635389	2	2
SRR11808872:1242220.628087	2	2
SRR11808872:1244980.602175	2	2
SRR11808872:1246060.638653	2	2
SRR11808872:1246770.613448	2	2
SRR11808872:1250570.600191	2	2
SRR11808872:1250930.613143	2	2
SRR11808872:1251390.647861	2	2
SRR11808872:1252080.649457	2	2
SRR11808872:1254680.638622	2	2
SRR11808872:1255400.603464	2	2
SRR11808872:1257320.618988	2	2
SRR11808872:1259840.607476	2	2
SRR11808872:126170.608904	2	2
SRR11808872:1268110.607807	2	2
SRR11808872:1268750.605005	2	2
SRR11808872:1269060.633733	2	2
SRR11808872:1269460.611334	2	2
SRR11808872:127160.634623	2	2
SRR11808872:127560.625277	2	2
SRR11808872:1277020.608480	2	2
SRR11808872:1277260.632368	2	2
SRR11808872:1279430.608230	2	2
SRR11808872:1280400.607265	2	2
SRR11808872:1280730.615685	2	2
SRR11808872:1282130.604433	2	2
SRR11808872:1282470.603093	2	2
SRR11808872:1282700.629510	2	2
SRR11808872:1283270.657979	2	2
SRR11808872:128380.628548	2	2
SRR11808872:1283960.602210	2	2
SRR11808872:1286710.612602	2	2
SRR11808872:1288560.623121	2	2
SRR11808872:1289030.604401	2	2
SRR11808872:1292760.617402	2	2
SRR11808872:1292770.605703	2	2
SRR11808872:1292880.631451	2	2
SRR11808872:1294440.627741	2	2
SRR11808872:129460.642153	2	2
SRR11808872:1297520.639464	2	2
SRR11808872:1297910.632650	2	2
SRR11808872:1298270.609311	2	2
SRR11808872:1302880.624949	2	2
SRR11808872:1303670.621099	2	2
SRR11808872:1305160.612626	2	2
SRR11808872:1305980.617997	2	2
SRR11808872:1306620.608900	2	2
SRR11808872:1306900.605053	2	2
SRR11808872:1307520.622895	2	2
SRR11808872:1309250.611686	2	2
SRR11808872:1310520.600583	2	2
SRR11808872:131470.616169	2	2
SRR11808872:1318480.640842	2	2
SRR11808872:1320810.615222	2	2
SRR11808872:132190.608577	2	2
SRR11808872:132240.621885	2	2
SRR11808872:1323080.600970	2	2
SRR11808872:1323400.606120	2	2
SRR11808872:1323820.611576	2	2
SRR11808872:1323900.620505	2	2
SRR11808872:1324390.627558	2	2
SRR11808872:1324860.616869	2	2
SRR11808872:1328220.627460	2	2
SRR11808872:1328520.603113	2	2
SRR11808872:1331440.636983	2	2
SRR11808872:1331890.628648	2	2
SRR11808872:1332940.626033	2	2
SRR11808872:1333170.617490	2	2
SRR11808872:1333900.629252	2	2
SRR11808872:1335590.631296	2	2
SRR11808872:1337150.631929	2	2
SRR11808872:1337720.625204	2	2
SRR11808872:1342170.607753	2	2
SRR11808872:1344610.649429	2	2
SRR11808872:1348500.600781	2	2
SRR11808872:1348590.618372	2	2
SRR11808872:1349500.618150	2	2
SRR11808872:1350060.618391	2	2
SRR11808872:1350550.609330	2	2
SRR11808872:1350700.601435	2	2
SRR11808872:1350790.604930	2	2
SRR11808872:1351690.622146	2	2
SRR11808872:1356680.608598	2	2
SRR11808872:1357610.605507	2	2
SRR11808872:1358140.600088	2	2
SRR11808872:1358230.605950	2	2
SRR11808872:1358870.653509	2	2
SRR11808872:1359540.604434	2	2
SRR11808872:1360260.606032	2	2
SRR11808872:1360840.642568	2	2
SRR11808872:1360850.607954	2	2
SRR11808872:1361350.617821	2	2
SRR11808872:1361390.632945	2	2
SRR11808872:1362760.604585	2	2
SRR11808872:1364410.633318	2	2
SRR11808872:1364570.604054	2	2
SRR11808872:136480.630220	2	2
SRR11808872:1367470.612495	2	2
SRR11808872:1368390.621622	2	2
SRR11808872:1369630.600550	2	2
SRR11808872:1370360.625416	2	2
SRR11808872:1370650.615519	2	2
SRR11808872:1373500.619185	2	2
SRR11808872:1373840.626653	2	2
SRR11808872:1376030.623347	2	2
SRR11808872:1376940.614838	2	2
SRR11808872:1377200.628626	2	2
SRR11808872:1382840.616080	2	2
SRR11808872:1385260.601514	2	2
SRR11808872:1387570.621415	2	2
SRR11808872:1388760.613870	2	2
SRR11808872:1389150.601274	2	2
SRR11808872:1389490.609531	2	2
SRR11808872:1390480.613834	2	2
SRR11808872:1393860.637550	2	2
SRR11808872:1395920.609702	2	2
SRR11808872:1397250.617185	2	2
SRR11808872:1397360.608918	2	2
SRR11808872:1398920.606776	2	2
SRR11808872:1399030.615063	2	2
SRR11808872:1399600.601235	2	2
SRR11808872:1399660.600743	2	2
SRR11808872:1399960.614449	2	2
SRR11808872:1400020.632249	2	2
SRR11808872:1402050.640236	2	2
SRR11808872:1404140.628039	2	2
SRR11808872:1404320.617218	2	2
SRR11808872:1413110.607713	2	2
SRR11808872:1414000.615984	2	2
SRR11808872:1415170.609246	2	2
SRR11808872:1415250.607958	2	2
SRR11808872:1415590.609718	2	2
SRR11808872:1416240.610773	2	2
SRR11808872:1416290.600560	2	2
SRR11808872:1417270.614570	2	2
SRR11808872:1417540.609568	2	2
SRR11808872:1420730.604144	2	2
SRR11808872:1422250.608106	2	2
SRR11808872:1426860.608682	2	2
SRR11808872:1434080.603021	2	2
SRR11808872:1435720.610401	2	2
SRR11808872:1439200.604503	2	2
SRR11808872:1439340.600917	2	2
SRR11808872:1439990.641807	2	2
SRR11808872:1441030.642949	2	2
SRR11808872:1441890.634914	2	2
SRR11808872:1443600.610730	2	2
SRR11808872:1443890.618934	2	2
SRR11808872:1444370.604838	2	2
SRR11808872:1450700.615905	2	2
SRR11808872:1452310.601799	2	2
SRR11808872:14530.623721	2	2
SRR11808872:1454770.613098	2	2
SRR11808872:1455590.611749	2	2
SRR11808872:1455840.600401	2	2
SRR11808872:1464380.609098	2	2
SRR11808872:1467860.609998	2	2
SRR11808872:1469990.603810	2	2
SRR11808872:1477690.613423	2	2
SRR11808872:1478530.609060	2	2
SRR11808872:1479350.639984	2	2
SRR11808872:1479610.611552	2	2
SRR11808872:148250.603628	2	2
SRR11808872:148570.628625	2	2
SRR11808872:1488340.603518	2	2
SRR11808872:1489850.639289	2	2
SRR11808872:1491440.617178	2	2
SRR11808872:1491640.618908	2	2
SRR11808872:1492310.644414	2	2
SRR11808872:1494110.606926	2	2
SRR11808872:1499760.601784	2	2
SRR11808872:1500390.600906	2	2
SRR11808872:1500760.604035	2	2
SRR11808872:1501030.606050	2	2
SRR11808872:1501690.611207	2	2
SRR11808872:1504080.612855	2	2
SRR11808872:1504150.606677	2	2
SRR11808872:1504710.623346	2	2
SRR11808872:1504950.613364	2	2
SRR11808872:1505860.600322	2	2
SRR11808872:1506140.600482	2	2
SRR11808872:1508830.613376	2	2
SRR11808872:1509550.600795	2	2
SRR11808872:1516520.622307	2	2
SRR11808872:1518130.631417	2	2
SRR11808872:1520030.618341	2	2
SRR11808872:1521670.634028	2	2
SRR11808872:1522160.607376	2	2
SRR11808872:1528680.607574	2	2
SRR11808872:1529490.601070	2	2
SRR11808872:1529500.620682	2	2
SRR11808872:1530710.622982	2	2
SRR11808872:1530870.603405	2	2
SRR11808872:1531020.636207	2	2
SRR11808872:1531650.609682	2	2
SRR11808872:1531690.601967	2	2
SRR11808872:1531910.605659	2	2
SRR11808872:1532330.610304	2	2
SRR11808872:1532970.610334	2	2
SRR11808872:1534600.616847	2	2
SRR11808872:1534840.600418	2	2
SRR11808872:1536930.627474	2	2
SRR11808872:155420.625445	2	2
SRR11808872:1554380.615821	2	2
SRR11808872:1555790.600350	2	2
SRR11808872:1556170.622883	2	2
SRR11808872:1557830.616610	2	2
SRR11808872:1558450.613045	2	2
SRR11808872:1562940.604715	2	2
SRR11808872:1565890.628898	2	2
SRR11808872:1566490.628865	2	2
SRR11808872:1567240.617430	2	2
SRR11808872:1570180.638406	2	2
SRR11808872:1573430.602048	2	2
SRR11808872:1575050.601137	2	2
SRR11808872:1576080.603295	2	2
SRR11808872:1576250.614780	2	2
SRR11808872:1576670.603434	2	2
SRR11808872:1584220.604917	2	2
SRR11808872:1588930.604512	2	2
SRR11808872:1592530.622273	2	2
SRR11808872:1597670.612642	2	2
SRR11808872:1599020.627308	2	2
SRR11808872:1599620.607355	2	2
SRR11808872:1600240.608701	2	2
SRR11808872:1600740.638148	2	2
SRR11808872:1607470.610622	2	2
SRR11808872:1607670.613526	2	2
SRR11808872:1608470.604281	2	2
SRR11808872:1609680.609200	2	2
SRR11808872:1611470.637084	2	2
SRR11808872:1612050.623679	2	2
SRR11808872:1612110.638291	2	2
SRR11808872:1613030.606641	2	2
SRR11808872:1613870.627954	2	2
SRR11808872:1614200.625074	2	2
SRR11808872:1614270.610621	2	2
SRR11808872:1614640.618301	2	2
SRR11808872:1617290.622999	2	2
SRR11808872:1618050.619323	2	2
SRR11808872:1618200.626413	2	2
SRR11808872:1625450.631352	2	2
SRR11808872:1630310.635158	2	2
SRR11808872:1639930.633646	2	2
SRR11808872:1640000.607250	2	2
SRR11808872:1643550.640879	2	2
SRR11808872:1643790.618255	2	2
SRR11808872:1643870.609368	2	2
SRR11808872:1645060.600744	2	2
SRR11808872:1646290.621810	2	2
SRR11808872:1647340.604134	2	2
SRR11808872:1648080.630078	2	2
SRR11808872:1648200.639563	2	2
SRR11808872:1651300.620582	2	2
SRR11808872:1651960.670629	2	2
SRR11808872:1652150.622663	2	2
SRR11808872:1652180.608562	2	2
SRR11808872:1652380.620083	2	2
SRR11808872:1652800.610524	2	2
SRR11808872:1653530.622021	2	2
SRR11808872:1653990.601028	2	2
SRR11808872:1658510.618845	2	2
SRR11808872:1660640.602564	2	2
SRR11808872:1663150.615647	2	2
SRR11808872:1664900.605153	2	2
SRR11808872:1666300.605637	2	2
SRR11808872:1673170.628317	2	2
SRR11808872:1673570.609429	2	2
SRR11808872:1674710.627613	2	2
SRR11808872:1675770.632599	2	2
SRR11808872:1677780.645261	2	2
SRR11808872:1678880.616223	2	2
SRR11808872:1680930.620058	2	2
SRR11808872:1684360.622793	2	2
SRR11808872:1684860.614112	2	2
SRR11808872:1685300.634117	2	2
SRR11808872:168550.618043	2	2
SRR11808872:1686350.607076	2	2
SRR11808872:1688160.617993	2	2
SRR11808872:1696560.603254	2	2
SRR11808872:169670.621237	2	2
SRR11808872:1698050.636639	2	2
SRR11808872:1700580.602263	2	2
SRR11808872:170320.610530	2	2
SRR11808872:1703700.633905	2	2
SRR11808872:1703820.601723	2	2
SRR11808872:1704520.613653	2	2
SRR11808872:1707030.644571	2	2
SRR11808872:1708980.613187	2	2
SRR11808872:1710970.618545	2	2
SRR11808872:1713980.634909	2	2
SRR11808872:1715420.608034	2	2
SRR11808872:171810.603078	2	2
SRR11808872:1723230.621127	2	2
SRR11808872:1723330.630861	2	2
SRR11808872:1723850.605634	2	2
SRR11808872:1725370.606444	2	2
SRR11808872:1726620.601434	2	2
SRR11808872:172730.603660	2	2
SRR11808872:1735380.616496	2	2
SRR11808872:1735640.607892	2	2
SRR11808872:1736400.623087	2	2
SRR11808872:1736900.602677	2	2
SRR11808872:1737230.620236	2	2
SRR11808872:1737670.601779	2	2
SRR11808872:1738840.615204	2	2
SRR11808872:1744330.608484	2	2
SRR11808872:174730.608202	2	2
SRR11808872:1748230.614375	2	2
SRR11808872:1749420.606371	2	2
SRR11808872:1749490.603017	2	2
SRR11808872:175150.649109	2	2
SRR11808872:1752120.603995	2	2
SRR11808872:1752590.611985	2	2
SRR11808872:175810.626000	2	2
SRR11808872:1758520.607972	2	2
SRR11808872:1763270.630790	2	2
SRR11808872:1764830.622842	2	2
SRR11808872:1765350.600748	2	2
SRR11808872:1772320.611825	2	2
SRR11808872:1773050.622868	2	2
SRR11808872:1775410.637015	2	2
SRR11808872:1777390.610053	2	2
SRR11808872:1779880.618496	2	2
SRR11808872:178240.624480	2	2
SRR11808872:178550.615434	2	2
SRR11808872:1786540.641844	2	2
SRR11808872:1786700.619978	2	2
SRR11808872:1786990.602253	2	2
SRR11808872:1787040.611103	2	2
SRR11808872:1787090.617306	2	2
SRR11808872:1788260.606617	2	2
SRR11808872:179040.606121	2	2
SRR11808872:1791240.614073	2	2
SRR11808872:1793460.637327	2	2
SRR11808872:1796410.610092	2	2
SRR11808872:1799640.624637	2	2
SRR11808872:1800550.615728	2	2
SRR11808872:1804490.609301	2	2
SRR11808872:1804790.635916	2	2
SRR11808872:1804960.634699	2	2
SRR11808872:1804990.622585	2	2
SRR11808872:1805500.615403	2	2
SRR11808872:1806110.608798	2	2
SRR11808872:1811910.637809	2	2
SRR11808872:1813100.613153	2	2
SRR11808872:1814620.622887	2	2
SRR11808872:1815160.623527	2	2
