OTU	SRR1808872	classification
SRR11808872:4549060.627037	3	Eukaryota;Chordata;Amphibia;Caudata;Proteidae;Proteus;Proteus anguinus
SRR11808872:4576680.605912	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4591760.601107	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes harrisoni
SRR11808872:4639600.614744	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:4724210.612392	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica sexpunctata
SRR11808872:4728450.611569	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Serratoparagus;Serratoparagus crenulatus II
SRR11808872:4735130.609593	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hyalenna;Hyalenna buckleyi
SRR11808872:474960.618433	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:478230.646883	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:490710.633064	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:4931300.608156	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Procyrta;Procyrta pectoralis
SRR11808872:4939210.610531	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Xenogryllus;Xenogryllus marmoratus
SRR11808872:4961790.626795	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Nycerella;Nycerella neglecta
SRR11808872:4963660.600083	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion mexicanum
SRR11808872:4975190.620632	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808872:4992080.637499	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila kanapiae
SRR11808872:4995670.634768	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lymanopoda;Lymanopoda ferruginosa
SRR11808872:5008710.619711	3	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
SRR11808872:5030440.601591	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Lithidiopsis;Lithidiopsis carinatus
SRR11808872:5037050.635521	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Halcampoididae;Halcampoides;Halcampoides purpurea
SRR11808872:5057210.609070	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Criorhina;Criorhina asilica
SRR11808872:5077840.610902	3	Eukaryota;Cnidaria;Scyphozoa;Coronatae;Nausithoidae;Nausithoe;Nausithoe atlantica
SRR11808872:5146170.612589	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Apenthecia;Apenthecia argentata
SRR11808872:5168990.633225	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5263690.612383	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Neptis;Neptis soma
SRR11808872:5287920.632490	3	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Laelapidae;Stratiolaelaps;Stratiolaelaps marilyn
SRR11808872:5298410.616397	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808872:53440.614642	3	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga aureolata
SRR11808872:5420890.618834	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Haemopsalta (nomen nudum);Haemopsalta georgina (nomen nudum)
SRR11808872:5471390.622551	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Boopidae;Heterodoxus;Heterodoxus macropus
SRR11808872:549380.616234	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:555130.615490	3	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus manazo
SRR11808872:555960.645061	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:556340.630720	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808872:575550.607507	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Paragus;Paragus albifrons
SRR11808872:5799030.620027	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Procryptocerus;Procryptocerus batesi
SRR11808872:5986950.653817	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga pterolongata
SRR11808872:5999010.603854	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Olenecamptus;Olenecamptus clarus
SRR11808872:6013710.618927	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:6014090.645307	3	Eukaryota;Chordata;Amphibia;Caudata;Cryptobranchidae;Cryptobranchus;Cryptobranchus alleganiensis
SRR11808872:6021020.645425	3	Eukaryota;Chordata;Amphibia;Caudata;Cryptobranchidae;Cryptobranchus;Cryptobranchus alleganiensis
SRR11808872:6023560.617936	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:6040350.630542	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:6042890.617694	3	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Gimantis;Gimantis assamica
SRR11808872:6052740.637257	3	Eukaryota;Porifera;Demospongiae;Spirophorida;Tetillidae;Tetilla;Tetilla radiata
SRR11808872:606600.618072	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:6078020.606773	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria contortella
SRR11808872:6089030.630121	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria clarioralis
SRR11808872:6103260.613275	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;Pterostichus multiseta
SRR11808872:6109970.641512	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:611030.610189	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pegoscapus;Pegoscapus standleyi
SRR11808872:6122520.615588	3	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Aplonis;Aplonis insularis
SRR11808872:6142510.606258	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ceutorhynchus;Ceutorhynchus fallax
SRR11808872:6152110.606977	3	Eukaryota;Chordata;Actinopteri;Toxotidae;Toxotes;Toxotes chatareus
SRR11808872:6224820.607713	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:6242210.622562	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808872:6321280.628853	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica melanopous
SRR11808872:64730.608296	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:665440.620065	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Pavona;Pavona decussata
SRR11808872:681330.617001	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:762950.600775	3	Eukaryota;Annelida;Haplotaxida;Megascolecidae;Amynthas;Amynthas yunlongensis
SRR11808872:763360.617778	3	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:811250.611421	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:819260.635747	3	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Elodia;Elodia flavipalpis
SRR11808872:849130.632197	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:884570.618996	3	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
SRR11808872:887090.624008	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:929510.627963	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:943280.634798	3	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
