amplicon	linearized.dereplicate_SRR1808872.merged.fastq	total
SRR11808872:::77171:0:0:0:0.607033	1	1
SRR11808872:::77172:0:0:0:0.638663	1	1
SRR11808872:::77181:0:0:0:0.607908	1	1
SRR11808872:::77187:0:0:0:0.634582	1	1
SRR11808872:::77188:0:0:0:0.616528	1	1
SRR11808872:::77203:0:0:0:0.607987	1	1
SRR11808872:::77204:0:0:0:0.606940	1	1
SRR11808872:::77205:0:0:0:0.634781	1	1
SRR11808872:::77216:0:0:0:0.609627	1	1
SRR11808872:::77224:0:0:0:0.630253	1	1
SRR11808872:::77240:0:0:0:0.605726	1	1
SRR11808872:::77243:0:0:0:0.608792	1	1
SRR11808872:::77246:0:0:0:0.619566	1	1
SRR11808872:::77249:0:0:0:0.636306	1	1
SRR11808872:::77250:0:0:0:0.602336	1	1
SRR11808872:::77264:0:0:0:0.610334	1	1
SRR11808872:::77271:0:0:0:0.634458	1	1
SRR11808872:::77278:0:0:0:0.615665	1	1
SRR11808872:::77283:0:0:0:0.624904	1	1
SRR11808872:::77287:0:0:0:0.623271	1	1
SRR11808872:::77290:0:0:0:0.620555	1	1
SRR11808872:::77296:0:0:0:0.631344	1	1
SRR11808872:::77297:0:0:0:0.601027	1	1
SRR11808872:::77311:0:0:0:0.603055	1	1
SRR11808872:::77315:0:0:0:0.612624	1	1
SRR11808872:::77316:0:0:0:0.638113	1	1
SRR11808872:::77339:0:0:0:0.604423	1	1
SRR11808872:::77343:0:0:0:0.617053	1	1
SRR11808872:::77353:0:0:0:0.607945	1	1
SRR11808872:::77372:0:0:0:0.645468	1	1
SRR11808872:::77375:0:0:0:0.607379	1	1
SRR11808872:::77378:0:0:0:0.600898	1	1
SRR11808872:::77386:0:0:0:0.631360	1	1
SRR11808872:::77388:0:0:0:0.602463	1	1
SRR11808872:::77401:0:0:0:0.603258	1	1
SRR11808872:::77409:0:0:0:0.603830	1	1
SRR11808872:::77425:0:0:0:0.608835	1	1
SRR11808872:::77431:0:0:0:0.620074	1	1
SRR11808872:::77444:0:0:0:0.603947	1	1
SRR11808872:::77456:0:0:0:0.611367	1	1
SRR11808872:::77473:0:0:0:0.608380	1	1
SRR11808872:::7749:0:0:0:0.617194	1	1
SRR11808872:::77491:0:0:0:0.609247	1	1
SRR11808872:::77495:0:0:0:0.641506	1	1
SRR11808872:::77501:0:0:0:0.600866	1	1
SRR11808872:::77506:0:0:0:0.614309	1	1
SRR11808872:::77534:0:0:0:0.605402	1	1
SRR11808872:::77563:0:0:0:0.632850	1	1
SRR11808872:::77566:0:0:0:0.611149	1	1
SRR11808872:::77590:0:0:0:0.607192	1	1
SRR11808872:::77595:0:0:0:0.600952	1	1
SRR11808872:::77606:0:0:0:0.613248	1	1
SRR11808872:::77616:0:0:0:0.639045	1	1
SRR11808872:::77631:0:0:0:0.620523	1	1
SRR11808872:::77634:0:0:0:0.604150	1	1
SRR11808872:::77637:0:0:0:0.608707	1	1
SRR11808872:::7765:0:0:0:0.620694	1	1
SRR11808872:::77655:0:0:0:0.616894	1	1
SRR11808872:::77661:0:0:0:0.603996	1	1
SRR11808872:::77668:0:0:0:0.613855	1	1
SRR11808872:::77673:0:0:0:0.616548	1	1
SRR11808872:::77674:0:0:0:0.612644	1	1
SRR11808872:::77705:0:0:0:0.602278	1	1
SRR11808872:::77712:0:0:0:0.633418	1	1
SRR11808872:::77726:0:0:0:0.603332	1	1
SRR11808872:::77728:0:0:0:0.616273	1	1
SRR11808872:::77754:0:0:0:0.621322	1	1
SRR11808872:::77767:0:0:0:0.611688	1	1
SRR11808872:::77774:0:0:0:0.607012	1	1
SRR11808872:::77782:0:0:0:0.610897	1	1
SRR11808872:::77787:0:0:0:0.624846	1	1
SRR11808872:::77791:0:0:0:0.618022	1	1
SRR11808872:::77794:0:0:0:0.627241	1	1
SRR11808872:::77800:0:0:0:0.613872	1	1
SRR11808872:::77815:0:0:0:0.611340	1	1
SRR11808872:::77816:0:0:0:0.602398	1	1
SRR11808872:::77818:0:0:0:0.606373	1	1
SRR11808872:::77820:0:0:0:0.624061	1	1
SRR11808872:::77822:0:0:0:0.628530	1	1
SRR11808872:::77825:0:0:0:0.606619	1	1
SRR11808872:::77826:0:0:0:0.605900	1	1
SRR11808872:::77837:0:0:0:0.623867	1	1
SRR11808872:::77851:0:0:0:0.605602	1	1
SRR11808872:::77852:0:0:0:0.617379	1	1
SRR11808872:::77853:0:0:0:0.619992	1	1
SRR11808872:::77854:0:0:0:0.656427	1	1
SRR11808872:::77874:0:0:0:0.601392	1	1
SRR11808872:::77876:0:0:0:0.620771	1	1
SRR11808872:::77884:0:0:0:0.605113	1	1
SRR11808872:::77889:0:0:0:0.614473	1	1
SRR11808872:::77906:0:0:0:0.602944	1	1
SRR11808872:::77908:0:0:0:0.616115	1	1
SRR11808872:::77919:0:0:0:0.617811	1	1
SRR11808872:::77921:0:0:0:0.613808	1	1
SRR11808872:::77927:0:0:0:0.634185	1	1
SRR11808872:::77928:0:0:0:0.622049	1	1
SRR11808872:::77941:0:0:0:0.625850	1	1
SRR11808872:::77944:0:0:0:0.603670	1	1
SRR11808872:::77954:0:0:0:0.627456	1	1
SRR11808872:::77955:0:0:0:0.628781	1	1
SRR11808872:::77961:0:0:0:0.621654	1	1
SRR11808872:::77963:0:0:0:0.636493	1	1
SRR11808872:::77964:0:0:0:0.611010	1	1
SRR11808872:::77997:0:0:0:0.608955	1	1
SRR11808872:::781:0:0:0:0.621629	1	1
SRR11808872:::78104:0:0:0:0.618859	1	1
SRR11808872:::782:0:0:0:0.608991	1	1
SRR11808872:::78233:0:0:0:0.634247	1	1
SRR11808872:::78235:0:0:0:0.629354	1	1
SRR11808872:::78244:0:0:0:0.628853	1	1
SRR11808872:::78251:0:0:0:0.610349	1	1
SRR11808872:::78278:0:0:0:0.614272	1	1
SRR11808872:::78287:0:0:0:0.627241	1	1
SRR11808872:::78303:0:0:0:0.634133	1	1
SRR11808872:::78309:0:0:0:0.604606	1	1
SRR11808872:::78311:0:0:0:0.621483	1	1
SRR11808872:::78332:0:0:0:0.624109	1	1
SRR11808872:::78340:0:0:0:0.621254	1	1
SRR11808872:::78348:0:0:0:0.631120	1	1
SRR11808872:::78351:0:0:0:0.609598	1	1
SRR11808872:::78361:0:0:0:0.615550	1	1
SRR11808872:::78374:0:0:0:0.607270	1	1
SRR11808872:::78377:0:0:0:0.637585	1	1
SRR11808872:::78381:0:0:0:0.610644	1	1
SRR11808872:::78391:0:0:0:0.666138	1	1
SRR11808872:::78397:0:0:0:0.603066	1	1
SRR11808872:::78429:0:0:0:0.621375	1	1
SRR11808872:::78433:0:0:0:0.659865	1	1
SRR11808872:::78477:0:0:0:0.636920	1	1
SRR11808872:::78510:0:0:0:0.606073	1	1
SRR11808872:::78532:0:0:0:0.601626	1	1
SRR11808872:::78535:0:0:0:0.611027	1	1
SRR11808872:::78536:0:0:0:0.608514	1	1
SRR11808872:::78542:0:0:0:0.654502	1	1
SRR11808872:::78552:0:0:0:0.613346	1	1
SRR11808872:::78556:0:0:0:0.612332	1	1
SRR11808872:::78559:0:0:0:0.609870	1	1
SRR11808872:::78566:0:0:0:0.612686	1	1
SRR11808872:::78577:0:0:0:0.608904	1	1
SRR11808872:::78578:0:0:0:0.629217	1	1
SRR11808872:::78584:0:0:0:0.635081	1	1
SRR11808872:::78588:0:0:0:0.636516	1	1
SRR11808872:::786:0:0:0:0.601895	1	1
SRR11808872:::78602:0:0:0:0.616697	1	1
SRR11808872:::78609:0:0:0:0.618036	1	1
SRR11808872:::78612:0:0:0:0.641953	1	1
SRR11808872:::78619:0:0:0:0.624010	1	1
SRR11808872:::78622:0:0:0:0.644454	1	1
SRR11808872:::78629:0:0:0:0.664848	1	1
SRR11808872:::78633:0:0:0:0.620124	1	1
SRR11808872:::78637:0:0:0:0.614670	1	1
SRR11808872:::78641:0:0:0:0.609956	1	1
SRR11808872:::78642:0:0:0:0.630962	1	1
SRR11808872:::78647:0:0:0:0.600209	1	1
SRR11808872:::78659:0:0:0:0.645179	1	1
SRR11808872:::78661:0:0:0:0.619508	1	1
SRR11808872:::78662:0:0:0:0.621113	1	1
SRR11808872:::78675:0:0:0:0.603652	1	1
SRR11808872:::78676:0:0:0:0.610404	1	1
SRR11808872:::78678:0:0:0:0.620249	1	1
SRR11808872:::78679:0:0:0:0.625630	1	1
SRR11808872:::78689:0:0:0:0.641736	1	1
SRR11808872:::78696:0:0:0:0.617974	1	1
SRR11808872:::78702:0:0:0:0.617107	1	1
SRR11808872:::78711:0:0:0:0.600864	1	1
SRR11808872:::78718:0:0:0:0.610230	1	1
SRR11808872:::78720:0:0:0:0.610906	1	1
SRR11808872:::78729:0:0:0:0.622316	1	1
SRR11808872:::78731:0:0:0:0.612641	1	1
SRR11808872:::78734:0:0:0:0.607887	1	1
SRR11808872:::78738:0:0:0:0.602016	1	1
SRR11808872:::78742:0:0:0:0.620325	1	1
SRR11808872:::78744:0:0:0:0.600125	1	1
SRR11808872:::78746:0:0:0:0.623889	1	1
SRR11808872:::78747:0:0:0:0.609696	1	1
SRR11808872:::78756:0:0:0:0.621774	1	1
SRR11808872:::78762:0:0:0:0.644275	1	1
SRR11808872:::78773:0:0:0:0.603283	1	1
SRR11808872:::78775:0:0:0:0.602611	1	1
SRR11808872:::78783:0:0:0:0.618679	1	1
SRR11808872:::78792:0:0:0:0.648250	1	1
SRR11808872:::78793:0:0:0:0.610368	1	1
SRR11808872:::78796:0:0:0:0.610937	1	1
SRR11808872:::78826:0:0:0:0.607001	1	1
SRR11808872:::78828:0:0:0:0.616387	1	1
SRR11808872:::78830:0:0:0:0.622410	1	1
SRR11808872:::78868:0:0:0:0.604809	1	1
SRR11808872:::78876:0:0:0:0.625785	1	1
SRR11808872:::78885:0:0:0:0.602034	1	1
SRR11808872:::78886:0:0:0:0.606875	1	1
SRR11808872:::78887:0:0:0:0.619326	1	1
SRR11808872:::78890:0:0:0:0.616890	1	1
SRR11808872:::78897:0:0:0:0.613039	1	1
SRR11808872:::78899:0:0:0:0.614968	1	1
SRR11808872:::78900:0:0:0:0.628733	1	1
SRR11808872:::78903:0:0:0:0.682594	1	1
SRR11808872:::78920:0:0:0:0.608253	1	1
SRR11808872:::7893:0:0:0:0.602948	1	1
SRR11808872:::78931:0:0:0:0.652118	1	1
SRR11808872:::78934:0:0:0:0.617632	1	1
SRR11808872:::78936:0:0:0:0.643811	1	1
SRR11808872:::78940:0:0:0:0.638721	1	1
SRR11808872:::78943:0:0:0:0.627181	1	1
SRR11808872:::78944:0:0:0:0.636372	1	1
SRR11808872:::78947:0:0:0:0.629656	1	1
SRR11808872:::78948:0:0:0:0.626242	1	1
SRR11808872:::78965:0:0:0:0.613629	1	1
SRR11808872:::78974:0:0:0:0.601721	1	1
SRR11808872:::78975:0:0:0:0.635353	1	1
SRR11808872:::78984:0:0:0:0.624874	1	1
SRR11808872:::78986:0:0:0:0.622450	1	1
SRR11808872:::78994:0:0:0:0.618129	1	1
SRR11808872:::78999:0:0:0:0.603086	1	1
SRR11808872:::79002:0:0:0:0.616962	1	1
SRR11808872:::79016:0:0:0:0.603607	1	1
SRR11808872:::79026:0:0:0:0.608752	1	1
SRR11808872:::79030:0:0:0:0.636868	1	1
SRR11808872:::79032:0:0:0:0.627571	1	1
SRR11808872:::79035:0:0:0:0.617545	1	1
SRR11808872:::79039:0:0:0:0.605333	1	1
SRR11808872:::79041:0:0:0:0.614039	1	1
SRR11808872:::79046:0:0:0:0.632763	1	1
SRR11808872:::79051:0:0:0:0.604910	1	1
SRR11808872:::79073:0:0:0:0.653575	1	1
SRR11808872:::79076:0:0:0:0.614869	1	1
SRR11808872:::79094:0:0:0:0.614037	1	1
SRR11808872:::79103:0:0:0:0.630085	1	1
SRR11808872:::79118:0:0:0:0.615487	1	1
SRR11808872:::79131:0:0:0:0.609364	1	1
SRR11808872:::79136:0:0:0:0.635951	1	1
SRR11808872:::79142:0:0:0:0.614071	1	1
SRR11808872:::79154:0:0:0:0.638094	1	1
SRR11808872:::79155:0:0:0:0.634089	1	1
SRR11808872:::79161:0:0:0:0.631053	1	1
SRR11808872:::7917:0:0:0:0.655132	1	1
SRR11808872:::79174:0:0:0:0.630240	1	1
SRR11808872:::79176:0:0:0:0.612601	1	1
SRR11808872:::79214:0:0:0:0.614903	1	1
SRR11808872:::79220:0:0:0:0.684196	1	1
SRR11808872:::79223:0:0:0:0.625263	1	1
SRR11808872:::79225:0:0:0:0.646502	1	1
SRR11808872:::79230:0:0:0:0.627234	1	1
SRR11808872:::79231:0:0:0:0.634978	1	1
SRR11808872:::79232:0:0:0:0.618909	1	1
SRR11808872:::79233:0:0:0:0.620527	1	1
SRR11808872:::79243:0:0:0:0.652667	1	1
SRR11808872:::79244:0:0:0:0.617457	1	1
SRR11808872:::79253:0:0:0:0.612996	1	1
SRR11808872:::79262:0:0:0:0.648404	1	1
SRR11808872:::79267:0:0:0:0.617754	1	1
SRR11808872:::79281:0:0:0:0.627641	1	1
SRR11808872:::79286:0:0:0:0.641047	1	1
SRR11808872:::79288:0:0:0:0.617638	1	1
SRR11808872:::79293:0:0:0:0.622832	1	1
SRR11808872:::79294:0:0:0:0.652584	1	1
SRR11808872:::79301:0:0:0:0.620042	1	1
SRR11808872:::79312:0:0:0:0.611016	1	1
SRR11808872:::79313:0:0:0:0.602385	1	1
SRR11808872:::79314:0:0:0:0.729535	1	1
SRR11808872:::79320:0:0:0:0.613728	1	1
SRR11808872:::79328:0:0:0:0.622894	1	1
SRR11808872:::79333:0:0:0:0.620996	1	1
SRR11808872:::79334:0:0:0:0.608455	1	1
SRR11808872:::79336:0:0:0:0.607144	1	1
SRR11808872:::79340:0:0:0:0.645254	1	1
SRR11808872:::79341:0:0:0:0.643040	1	1
SRR11808872:::79345:0:0:0:0.627738	1	1
SRR11808872:::79352:0:0:0:0.602148	1	1
SRR11808872:::79353:0:0:0:0.637363	1	1
SRR11808872:::79384:0:0:0:0.622579	1	1
SRR11808872:::79394:0:0:0:0.618528	1	1
SRR11808872:::79401:0:0:0:0.641381	1	1
SRR11808872:::79405:0:0:0:0.629992	1	1
SRR11808872:::79406:0:0:0:0.614273	1	1
SRR11808872:::79440:0:0:0:0.628772	1	1
SRR11808872:::79448:0:0:0:0.661004	1	1
SRR11808872:::79451:0:0:0:0.607086	1	1
SRR11808872:::79508:0:0:0:0.600669	1	1
SRR11808872:::79605:0:0:0:0.634782	1	1
SRR11808872:::79623:0:0:0:0.632784	1	1
SRR11808872:::79630:0:0:0:0.613523	1	1
SRR11808872:::79646:0:0:0:0.628321	1	1
SRR11808872:::79675:0:0:0:0.631706	1	1
SRR11808872:::79702:0:0:0:0.600885	1	1
SRR11808872:::79711:0:0:0:0.605087	1	1
SRR11808872:::79715:0:0:0:0.625102	1	1
SRR11808872:::79724:0:0:0:0.617060	1	1
SRR11808872:::79759:0:0:0:0.603072	1	1
SRR11808872:::79772:0:0:0:0.603837	1	1
SRR11808872:::79776:0:0:0:0.645699	1	1
SRR11808872:::79794:0:0:0:0.632705	1	1
SRR11808872:::79823:0:0:0:0.609462	1	1
SRR11808872:::79843:0:0:0:0.603397	1	1
SRR11808872:::79850:0:0:0:0.621108	1	1
SRR11808872:::79859:0:0:0:0.627797	1	1
SRR11808872:::79875:0:0:0:0.633592	1	1
SRR11808872:::79932:0:0:0:0.607911	1	1
SRR11808872:::79951:0:0:0:0.600674	1	1
SRR11808872:::79961:0:0:0:0.623939	1	1
SRR11808872:::79962:0:0:0:0.625319	1	1
SRR11808872:::79964:0:0:0:0.620328	1	1
SRR11808872:::79976:0:0:0:0.649616	1	1
SRR11808872:::79978:0:0:0:0.626725	1	1
SRR11808872:::79985:0:0:0:0.614727	1	1
SRR11808872:::79987:0:0:0:0.631517	1	1
SRR11808872:::79993:0:0:0:0.657647	1	1
SRR11808872:::80001:0:0:0:0.613146	1	1
SRR11808872:::80012:0:0:0:0.604687	1	1
SRR11808872:::80013:0:0:0:0.614754	1	1
SRR11808872:::80015:0:0:0:0.607684	1	1
SRR11808872:::80031:0:0:0:0.611548	1	1
SRR11808872:::80038:0:0:0:0.600273	1	1
SRR11808872:::80041:0:0:0:0.608025	1	1
SRR11808872:::80063:0:0:0:0.604658	1	1
SRR11808872:::80069:0:0:0:0.616646	1	1
SRR11808872:::80076:0:0:0:0.619313	1	1
SRR11808872:::80088:0:0:0:0.610354	1	1
SRR11808872:::80090:0:0:0:0.619478	1	1
SRR11808872:::80096:0:0:0:0.634316	1	1
SRR11808872:::80097:0:0:0:0.610091	1	1
SRR11808872:::80101:0:0:0:0.619786	1	1
SRR11808872:::80111:0:0:0:0.604627	1	1
SRR11808872:::80112:0:0:0:0.639053	1	1
SRR11808872:::80116:0:0:0:0.635112	1	1
SRR11808872:::80117:0:0:0:0.600994	1	1
SRR11808872:::80130:0:0:0:0.624696	1	1
SRR11808872:::80132:0:0:0:0.623751	1	1
SRR11808872:::80138:0:0:0:0.634333	1	1
SRR11808872:::80145:0:0:0:0.600905	1	1
SRR11808872:::80150:0:0:0:0.625059	1	1
SRR11808872:::80151:0:0:0:0.606688	1	1
SRR11808872:::80164:0:0:0:0.619944	1	1
SRR11808872:::80169:0:0:0:0.633669	1	1
SRR11808872:::80171:0:0:0:0.642736	1	1
SRR11808872:::80175:0:0:0:0.607806	1	1
SRR11808872:::80200:0:0:0:0.622685	1	1
SRR11808872:::80211:0:0:0:0.658353	1	1
SRR11808872:::80216:0:0:0:0.604247	1	1
SRR11808872:::80218:0:0:0:0.601613	1	1
SRR11808872:::80233:0:0:0:0.640864	1	1
SRR11808872:::80243:0:0:0:0.609997	1	1
SRR11808872:::80246:0:0:0:0.686613	1	1
SRR11808872:::80258:0:0:0:0.621370	1	1
SRR11808872:::80261:0:0:0:0.602096	1	1
SRR11808872:::80262:0:0:0:0.613706	1	1
SRR11808872:::80269:0:0:0:0.619960	1	1
SRR11808872:::80275:0:0:0:0.617196	1	1
SRR11808872:::80281:0:0:0:0.600780	1	1
SRR11808872:::80282:0:0:0:0.624314	1	1
SRR11808872:::80284:0:0:0:0.620380	1	1
SRR11808872:::80297:0:0:0:0.602455	1	1
SRR11808872:::80306:0:0:0:0.610018	1	1
SRR11808872:::80317:0:0:0:0.606387	1	1
SRR11808872:::80318:0:0:0:0.613423	1	1
SRR11808872:::80320:0:0:0:0.647446	1	1
SRR11808872:::80325:0:0:0:0.610858	1	1
SRR11808872:::80327:0:0:0:0.609800	1	1
SRR11808872:::80341:0:0:0:0.623327	1	1
SRR11808872:::80343:0:0:0:0.609991	1	1
SRR11808872:::80346:0:0:0:0.631157	1	1
SRR11808872:::80350:0:0:0:0.611466	1	1
SRR11808872:::80359:0:0:0:0.632783	1	1
SRR11808872:::80360:0:0:0:0.639433	1	1
SRR11808872:::80368:0:0:0:0.613091	1	1
SRR11808872:::80378:0:0:0:0.640337	1	1
SRR11808872:::80380:0:0:0:0.623751	1	1
SRR11808872:::80382:0:0:0:0.617404	1	1
SRR11808872:::80385:0:0:0:0.600228	1	1
SRR11808872:::80395:0:0:0:0.622581	1	1
SRR11808872:::80407:0:0:0:0.603696	1	1
SRR11808872:::80412:0:0:0:0.612925	1	1
SRR11808872:::80427:0:0:0:0.602466	1	1
SRR11808872:::80428:0:0:0:0.610263	1	1
SRR11808872:::80431:0:0:0:0.632540	1	1
SRR11808872:::80433:0:0:0:0.640199	1	1
SRR11808872:::80440:0:0:0:0.600403	1	1
SRR11808872:::80447:0:0:0:0.632795	1	1
SRR11808872:::8047:0:0:0:0.620096	1	1
SRR11808872:::80479:0:0:0:0.614744	1	1
SRR11808872:::80483:0:0:0:0.626675	1	1
SRR11808872:::80485:0:0:0:0.620384	1	1
SRR11808872:::80487:0:0:0:0.609441	1	1
SRR11808872:::80490:0:0:0:0.614233	1	1
SRR11808872:::80498:0:0:0:0.616906	1	1
SRR11808872:::80502:0:0:0:0.629489	1	1
SRR11808872:::80513:0:0:0:0.615568	1	1
SRR11808872:::80514:0:0:0:0.697223	1	1
SRR11808872:::80521:0:0:0:0.643781	1	1
SRR11808872:::80536:0:0:0:0.622321	1	1
SRR11808872:::80538:0:0:0:0.617927	1	1
SRR11808872:::80554:0:0:0:0.616498	1	1
SRR11808872:::80562:0:0:0:0.613484	1	1
SRR11808872:::80568:0:0:0:0.638463	1	1
SRR11808872:::80573:0:0:0:0.621279	1	1
SRR11808872:::80575:0:0:0:0.606438	1	1
SRR11808872:::80585:0:0:0:0.606619	1	1
SRR11808872:::80594:0:0:0:0.625368	1	1
SRR11808872:::80598:0:0:0:0.636379	1	1
SRR11808872:::80615:0:0:0:0.639064	1	1
SRR11808872:::80618:0:0:0:0.603333	1	1
SRR11808872:::8062:0:0:0:0.615187	1	1
SRR11808872:::80621:0:0:0:0.657895	1	1
SRR11808872:::80632:0:0:0:0.636468	1	1
SRR11808872:::80635:0:0:0:0.650493	1	1
SRR11808872:::80642:0:0:0:0.622271	1	1
SRR11808872:::80646:0:0:0:0.602837	1	1
SRR11808872:::80647:0:0:0:0.659517	1	1
SRR11808872:::80651:0:0:0:0.603119	1	1
SRR11808872:::80654:0:0:0:0.606666	1	1
SRR11808872:::80659:0:0:0:0.657790	1	1
SRR11808872:::80669:0:0:0:0.637026	1	1
SRR11808872:::80683:0:0:0:0.643514	1	1
SRR11808872:::80693:0:0:0:0.676479	1	1
SRR11808872:::80700:0:0:0:0.605673	1	1
SRR11808872:::80702:0:0:0:0.629214	1	1
SRR11808872:::80715:0:0:0:0.608378	1	1
SRR11808872:::80723:0:0:0:0.638165	1	1
SRR11808872:::8073:0:0:0:0.600306	1	1
SRR11808872:::80733:0:0:0:0.617675	1	1
SRR11808872:::80744:0:0:0:0.612170	1	1
SRR11808872:::80751:0:0:0:0.638606	1	1
SRR11808872:::80752:0:0:0:0.617903	1	1
SRR11808872:::80755:0:0:0:0.629900	1	1
SRR11808872:::80762:0:0:0:0.630339	1	1
SRR11808872:::80763:0:0:0:0.613089	1	1
SRR11808872:::80766:0:0:0:0.610951	1	1
SRR11808872:::80771:0:0:0:0.609858	1	1
SRR11808872:::80772:0:0:0:0.642078	1	1
SRR11808872:::80773:0:0:0:0.613194	1	1
SRR11808872:::80776:0:0:0:0.601872	1	1
SRR11808872:::80781:0:0:0:0.633146	1	1
SRR11808872:::80788:0:0:0:0.612722	1	1
SRR11808872:::80789:0:0:0:0.600780	1	1
SRR11808872:::80793:0:0:0:0.638607	1	1
SRR11808872:::80794:0:0:0:0.640861	1	1
SRR11808872:::808:0:0:0:0.608551	1	1
SRR11808872:::80805:0:0:0:0.609283	1	1
SRR11808872:::80810:0:0:0:0.639627	1	1
SRR11808872:::80823:0:0:0:0.623273	1	1
SRR11808872:::80839:0:0:0:0.625747	1	1
SRR11808872:::80840:0:0:0:0.635104	1	1
SRR11808872:::80844:0:0:0:0.620102	1	1
SRR11808872:::80851:0:0:0:0.625697	1	1
SRR11808872:::80860:0:0:0:0.607479	1	1
SRR11808872:::80867:0:0:0:0.606277	1	1
SRR11808872:::80880:0:0:0:0.628597	1	1
SRR11808872:::80883:0:0:0:0.637109	1	1
SRR11808872:::80885:0:0:0:0.645613	1	1
SRR11808872:::80887:0:0:0:0.602406	1	1
SRR11808872:::80927:0:0:0:0.603250	1	1
SRR11808872:::80928:0:0:0:0.621846	1	1
SRR11808872:::80949:0:0:0:0.625302	1	1
SRR11808872:::80968:0:0:0:0.621961	1	1
SRR11808872:::81012:0:0:0:0.612736	1	1
SRR11808872:::81029:0:0:0:0.650414	1	1
SRR11808872:::81049:0:0:0:0.624092	1	1
SRR11808872:::81090:0:0:0:0.607772	1	1
SRR11808872:::81104:0:0:0:0.623773	1	1
SRR11808872:::81120:0:0:0:0.642208	1	1
SRR11808872:::81122:0:0:0:0.615222	1	1
SRR11808872:::81151:0:0:0:0.607272	1	1
SRR11808872:::81154:0:0:0:0.624941	1	1
SRR11808872:::81158:0:0:0:0.619561	1	1
SRR11808872:::81168:0:0:0:0.616239	1	1
SRR11808872:::81169:0:0:0:0.610293	1	1
SRR11808872:::81171:0:0:0:0.605588	1	1
SRR11808872:::81172:0:0:0:0.633331	1	1
SRR11808872:::81176:0:0:0:0.603052	1	1
SRR11808872:::81215:0:0:0:0.600511	1	1
SRR11808872:::81232:0:0:0:0.615882	1	1
SRR11808872:::81234:0:0:0:0.617923	1	1
SRR11808872:::81236:0:0:0:0.645579	1	1
SRR11808872:::81247:0:0:0:0.609430	1	1
SRR11808872:::81283:0:0:0:0.616722	1	1
SRR11808872:::81306:0:0:0:0.609324	1	1
SRR11808872:::81318:0:0:0:0.637145	1	1
SRR11808872:::81322:0:0:0:0.606755	1	1
SRR11808872:::81376:0:0:0:0.601058	1	1
SRR11808872:::81416:0:0:0:0.631894	1	1
SRR11808872:::81417:0:0:0:0.621254	1	1
SRR11808872:::81427:0:0:0:0.615600	1	1
SRR11808872:::81428:0:0:0:0.638102	1	1
SRR11808872:::81435:0:0:0:0.624900	1	1
SRR11808872:::81490:0:0:0:0.610635	1	1
SRR11808872:::81493:0:0:0:0.612988	1	1
SRR11808872:::81499:0:0:0:0.638127	1	1
SRR11808872:::81500:0:0:0:0.604580	1	1
SRR11808872:::81505:0:0:0:0.647926	1	1
SRR11808872:::81507:0:0:0:0.603960	1	1
SRR11808872:::81508:0:0:0:0.628373	1	1
SRR11808872:::81510:0:0:0:0.620545	1	1
SRR11808872:::81512:0:0:0:0.609435	1	1
SRR11808872:::81518:0:0:0:0.608692	1	1
SRR11808872:::81525:0:0:0:0.657194	1	1
SRR11808872:::81527:0:0:0:0.655361	1	1
SRR11808872:::81533:0:0:0:0.649481	1	1
SRR11808872:::81539:0:0:0:0.637002	1	1
SRR11808872:::81544:0:0:0:0.641691	1	1
SRR11808872:::81546:0:0:0:0.648882	1	1
SRR11808872:::81554:0:0:0:0.621784	1	1
SRR11808872:::81555:0:0:0:0.603112	1	1
SRR11808872:::81561:0:0:0:0.627992	1	1
SRR11808872:::81563:0:0:0:0.625544	1	1
SRR11808872:::81564:0:0:0:0.625027	1	1
SRR11808872:::81568:0:0:0:0.665685	1	1
SRR11808872:::8158:0:0:0:0.611051	1	1
SRR11808872:::81582:0:0:0:0.609928	1	1
SRR11808872:::81607:0:0:0:0.623845	1	1
SRR11808872:::81621:0:0:0:0.622801	1	1
SRR11808872:::81623:0:0:0:0.604648	1	1
SRR11808872:::81636:0:0:0:0.605148	1	1
SRR11808872:::81639:0:0:0:0.600939	1	1
SRR11808872:::81640:0:0:0:0.615705	1	1
SRR11808872:::81653:0:0:0:0.600168	1	1
SRR11808872:::81670:0:0:0:0.604951	1	1
SRR11808872:::81678:0:0:0:0.602783	1	1
SRR11808872:::81681:0:0:0:0.624104	1	1
SRR11808872:::81684:0:0:0:0.624234	1	1
SRR11808872:::81700:0:0:0:0.619988	1	1
SRR11808872:::81715:0:0:0:0.624022	1	1
SRR11808872:::81735:0:0:0:0.600663	1	1
SRR11808872:::81749:0:0:0:0.620577	1	1
SRR11808872:::81752:0:0:0:0.609858	1	1
SRR11808872:::81754:0:0:0:0.607986	1	1
SRR11808872:::81756:0:0:0:0.637277	1	1
SRR11808872:::81758:0:0:0:0.624800	1	1
SRR11808872:::81771:0:0:0:0.611548	1	1
SRR11808872:::81778:0:0:0:0.623801	1	1
SRR11808872:::81779:0:0:0:0.614461	1	1
SRR11808872:::8180:0:0:0:0.602442	1	1
SRR11808872:::81802:0:0:0:0.705891	1	1
SRR11808872:::8181:0:0:0:0.620541	1	1
SRR11808872:::81812:0:0:0:0.601553	1	1
SRR11808872:::81818:0:0:0:0.602251	1	1
SRR11808872:::81821:0:0:0:0.601911	1	1
SRR11808872:::81834:0:0:0:0.611518	1	1
SRR11808872:::81837:0:0:0:0.629688	1	1
