OTU	ERR0000001	classification
ERR1:156980.662137	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1572800.672585	5	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus gloveri
ERR1:1574700.726752	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Dolichoris;Dolichoris subtrinervianae
ERR1:1575470.688919	5	Eukaryota;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;Glaucidium nanum
ERR1:1576630.651564	5	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathylaco;Bathylaco nigricans
ERR1:1581990.645792	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1586510.702589	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Diabrotica;Diabrotica lemniscata
ERR1:1591470.637717	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1592640.657738	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1592710.640954	5	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocrius;Astrocrius parens
ERR1:1607740.655923	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
ERR1:1610700.690605	5	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Ephemeridae;Ephemera;Ephemera vulgata
ERR1:1612390.654666	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1612960.702123	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1616290.655958	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Atheta;Atheta kochi
ERR1:1619660.694220	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1620380.728071	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus hoevenii
ERR1:1624840.670354	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1630440.686691	5	Eukaryota;Mollusca;Gastropoda;Lottiidae;Patelloida;Patelloida striata
ERR1:1634570.601449	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1638590.719001	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Microphysogobio;Microphysogobio tafangensis
ERR1:1639250.653701	5	Eukaryota;Chordata;Aves;Anseriformes;Anatidae;Cygnus;Cygnus atratus
ERR1:1639600.695953	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1640610.706005	5	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Mycetophila;Mycetophila lunata
ERR1:1642210.685309	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1642240.622435	5	Eukaryota;Chordata;Aves;Passeriformes;Pycnonotidae;Pycnonotus;Pycnonotus taivanus
ERR1:1643890.712191	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1650340.691049	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides noxius
ERR1:1650780.644071	5	Eukaryota;Echinodermata;Asteroidea;Valvatida;Ophidiasteridae;Linckia;Linckia bouvieri
ERR1:1670810.671344	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Phytocoris;Phytocoris dimidiatus
ERR1:1670880.673702	5	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1672350.693954	5	Eukaryota;Chordata;Squamata;Amphisbaenidae;Amphisbaena;Amphisbaena schmidti
ERR1:1679950.698940	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1680670.636426	5	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Epinnula;Epinnula magistralis
ERR1:1682790.628015	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1683010.692957	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:168680.645701	5	Eukaryota;Annelida;Polychaeta;Questidae;Questa;Questa ersei
ERR1:1695970.632945	5	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR1:1699860.618662	5	Eukaryota;Chordata;Squamata;Agamidae;Leiolepis;Leiolepis belliana
ERR1:1710170.643666	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1718870.657244	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1728510.678317	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Munza;Munza trimeni
ERR1:1732250.640190	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1738240.657831	5	Eukaryota;Arthropoda;Arachnida;Araneae;Segestriidae;Ariadna;Ariadna fidicina
ERR1:1757110.651133	5	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathylaco;Bathylaco nigricans
ERR1:1769050.700655	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1783570.601136	5	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Microthrissa;Microthrissa congica
ERR1:1784610.638277	5	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:1794540.653613	5	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea lurida
ERR1:1796590.690474	5	Eukaryota;Chordata;Amphibia;Anura;Leiopelmatidae;Leiopelma;Leiopelma hamiltoni
ERR1:1813830.712429	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
ERR1:1818150.682497	5	Eukaryota;Chordata;Aves;Charadriiformes;Scolopacidae;Gallinago;Gallinago nigripennis
ERR1:1832120.649917	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1842150.611860	5	Eukaryota;Platyhelminthes;Monogenea;Polyopisthocotylea;Chauhaneidae;Pseudochauhanea;Pseudochauhanea macrorchis
ERR1:1869810.628461	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Opilo;Opilo whitei
ERR1:1869910.713120	5	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1871960.671486	5	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:1872740.712052	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
ERR1:1892720.643450	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon cathetogrammus
ERR1:1892820.656361	5	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Taricha;Taricha granulosa
ERR1:1900.694329	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Mysticarion;Mysticarion porrectus
ERR1:1905900.623163	5	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Salamandrella;Salamandrella tridactyla
ERR1:1907330.668971	5	Eukaryota;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;Pteropus dasymallus
ERR1:1920940.639614	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1923630.654029	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:193230.612446	5	Eukaryota;Chordata;Squamata;Agamidae;Hydrosaurus;Hydrosaurus amboinensis
ERR1:1946100.702054	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1953740.660884	5	Eukaryota;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Sympagella;Sympagella nux
ERR1:1957210.692762	5	Eukaryota;Chordata;Squamata;Agamidae;Phrynocephalus;Phrynocephalus guinanensis
ERR1:1975620.630140	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:198030.668169	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1985850.681012	5	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1986940.696961	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus lineolatus
ERR1:2023260.666490	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Philonthus;Philonthus cognatus
ERR1:2030380.668438	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius agilis
ERR1:2037360.700830	5	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Rexea;Rexea nakamurai
ERR1:2054370.613201	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:2078700.663698	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:2103590.612384	5	Eukaryota;Chordata;Amphibia;Anura;Brevicipitidae;Breviceps;Breviceps adspersus
ERR1:2112940.633141	5	Eukaryota;Chordata;Mammalia;Primates;Atelidae;Alouatta;Alouatta caraya
ERR1:2162730.687041	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:2220850.638128	5	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
ERR1:2281730.673855	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Cephalobidae;Acrobeles;Acrobeles complexus
ERR1:230550.695936	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Rhinogobio;Rhinogobio cylindricus
ERR1:2310220.615145	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:2380300.613616	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:2388880.661075	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus moluccensis
ERR1:100000.661504	4	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Convexella;Convexella magelhaenica
ERR1:1001170.669195	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1001830.620840	4	Eukaryota;Arthropoda;Arachnida;Araneae;Theraphosidae;Lasiodora;Lasiodora parahybana
ERR1:100470.669245	4	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus reinii
ERR1:1005220.690040	4	Eukaryota;Nematoda;Chromadorea;Ascaridida;Cucullanidae;Cucullanus;Cucullanus robustus
ERR1:1005720.639872	4	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Notoscopelus;Notoscopelus japonicus
ERR1:1006240.682644	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1006550.703974	4	Eukaryota;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;Orcaella brevirostris
ERR1:1008210.705839	4	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechiopsis;Exechiopsis indecisa
ERR1:100840.660713	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Sladenia;Sladenia gardineri
ERR1:1009080.727858	4	Eukaryota;Arthropoda;Arachnida;Astigmata;Pyroglyphidae;Tachornithoglyphus;Tachornithoglyphus tachornis
ERR1:1011570.638813	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1011660.651586	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1012860.648291	4	Eukaryota;Cnidaria;Scyphozoa;Stauromedusae;Lucernariidae;Haliclystus;Haliclystus sanjuanensis
ERR1:1014590.697132	4	Eukaryota;Arthropoda;Diplopoda;Julida;Julidae;Julus;Julus scandinavius
ERR1:1015290.682036	4	Eukaryota;Mollusca;Gastropoda;Bulimulidae;Spixia;Spixia popana
ERR1:1015860.698576	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:101630.664847	4	Eukaryota;Echinodermata;Crinoidea;Comatulida;Mariametridae;Stephanometra;Stephanometra tenuipinna
ERR1:1016530.631937	4	Eukaryota;Chordata;Squamata;Viperidae;Protobothrops;Protobothrops cornutus
ERR1:1018890.720072	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota setigera
ERR1:1019180.605566	4	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
ERR1:1019990.670472	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides thorellii
ERR1:1020090.680815	4	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1020940.663960	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Diceratiidae;Diceratias;Diceratias pileatus
ERR1:102230.695853	4	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1:1022430.624050	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteromorpha;Asteromorpha capensis
ERR1:1023710.642509	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1024590.721384	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:1025690.657391	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1026550.667293	4	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1026670.623784	4	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea denselamellosa
ERR1:1027570.686544	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Nihonotrypaea;Nihonotrypaea thermophila
ERR1:1028740.639225	4	Eukaryota;Arthropoda;Insecta;Mecoptera;Nannochoristidae;Nannochorista;Nannochorista philpotti
ERR1:1030740.663096	4	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu chinensis
ERR1:1031180.698670	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata
ERR1:1032740.654157	4	Eukaryota;Chordata;Aves;Passeriformes;Nectariniidae;Aethopyga;Aethopyga gouldiae
ERR1:1033330.697753	4	Eukaryota;Chordata;Squamata;Chamaeleonidae;Trioceros;Trioceros melleri
ERR1:1033680.665418	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lymanopoda;Lymanopoda magna
ERR1:1034840.668478	4	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;Caenis martae
ERR1:1036130.718475	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1040190.665343	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1041090.725141	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1041780.614609	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:104190.650114	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
ERR1:1042020.632791	4	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
ERR1:1042890.636268	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia ohuensis
ERR1:1044060.633192	4	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Presbytis;Presbytis melalophos
ERR1:1045470.663100	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1046570.606415	4	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Anodonta;Anodonta lucida
ERR1:1046690.716548	4	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1046850.687613	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1047220.661355	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1047610.657864	4	Eukaryota;Chordata;Aves;Passeriformes;Phylloscopidae;Abrornis;Abrornis yunnanensis
ERR1:1047810.741340	4	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
ERR1:1048410.639159	4	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Julidochromis;Julidochromis transcriptus
ERR1:1050410.667319	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Stenogobius;Stenogobius hawaiiensis
ERR1:1050450.677196	4	Eukaryota;Arthropoda;Arachnida;Hydrodromidae;Hydrodroma;Hydrodroma torrenticola
ERR1:1051530.600750	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1051750.619970	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:105560.680271	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Mictyridae;Mictyris;Mictyris longicarpus
ERR1:1056530.702916	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon cathetogrammus
ERR1:1056950.619678	4	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Microthrissa;Microthrissa congica
ERR1:1057790.694699	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
ERR1:106000.695716	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
ERR1:106130.614550	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:106350.665016	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Dotillidae;Ilyoplax;Ilyoplax deschampsi
ERR1:106370.680136	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes plebejus
ERR1:1063770.601491	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1067540.670225	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Howearion;Howearion hilli
ERR1:1068430.623599	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1068690.653882	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1068780.726747	4	Eukaryota;Arthropoda;Insecta;Grylloblattodea;Grylloblattidae;Grylloblatta;Grylloblatta sculleni
ERR1:1072280.670303	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1072360.632105	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Lampyridae;Aquatica;Aquatica leii
ERR1:1074350.702722	4	Eukaryota;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus conspicillatus
ERR1:1076560.703420	4	Eukaryota;Hemichordata;Enteropneusta;Harrimaniidae;Saccoglossus;Saccoglossus kowalevskii
ERR1:1077150.640558	4	Eukaryota;Arthropoda;Maxillopoda;Siphonostomatoida;Pandaridae;Pandarus;Pandarus rhincodonicus
ERR1:1077610.706202	4	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Lagorchestes;Lagorchestes hirsutus
ERR1:1078670.670983	4	Eukaryota;Nemertea;Enopla;Monostilifera;Tetrastemmatidae;Tetrastemma;Tetrastemma olgarum
ERR1:107900.677859	4	Eukaryota;Arthropoda;Collembola;Entomobryidae;Homidia;Homidia sauteri
ERR1:1079150.607184	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Ceratiidae;Ceratias;Ceratias uranoscopus
ERR1:1079370.650301	4	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR1:1080050.657232	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1080720.676601	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteromorpha;Asteromorpha capensis
ERR1:1082180.635161	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1083980.636813	4	Eukaryota;Chordata;Aves;Pelecaniformes;Anhingidae;Anhinga;Anhinga rufa
ERR1:1084530.658497	4	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Dendronephthya;Dendronephthya mollis
ERR1:1084640.716307	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:1085440.666856	4	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR1:1086540.606187	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Tambja;Tambja ceutae
ERR1:1086600.706338	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Roboastra;Roboastra europaea
ERR1:1086750.687911	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1089180.606295	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1089580.605323	4	Eukaryota;Chordata;Mammalia;Diprotodontia;Acrobatidae;Acrobates;Acrobates pygmaeus
ERR1:1090800.660755	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiosoma;Gobiosoma chiquita
ERR1:1091140.623408	4	Eukaryota;Chordata;Amphibia;Anura;Hylidae;Nyctimystes;Nyctimystes kubori
ERR1:109280.607103	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1093030.664925	4	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Chirostoma;Chirostoma humboldtianum
ERR1:1093110.643421	4	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Hemignathus;Hemignathus flavus
ERR1:1094070.696914	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1095040.670747	4	Eukaryota;Arthropoda;Malacostraca;Isopoda;Armadillidae;Spherillo;Spherillo obscurus
ERR1:1096200.690599	4	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:1096930.606397	4	Eukaryota;Chordata;Squamata;Anguidae;Ophisaurus;Ophisaurus attenuatus
ERR1:1097220.602720	4	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
ERR1:1098410.630504	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1099670.710064	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1101270.660212	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR1:1101430.730978	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Lepidostomatidae;Lepidostoma;Lepidostoma hirtum
ERR1:1101840.611611	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Trogidae;Trox;Trox nama
ERR1:1102010.694085	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata
ERR1:1102020.713557	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1102160.693998	4	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca tonkeana
ERR1:1103840.650154	4	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Paragyrodactylus;Paragyrodactylus variegatus
ERR1:1105990.674022	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Ommexechidae;Ommexecha;Ommexecha virens
ERR1:1106190.648332	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1106610.699513	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Antricola;Antricola mexicanus
ERR1:1106700.661535	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Misgurnus anguillicaudatus x Paramisgurnus dabryanus
ERR1:1107720.666904	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
ERR1:1108360.643556	4	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Placopecten;Placopecten magellanicus
ERR1:1108680.636820	4	Eukaryota;Chordata;Mammalia;Perissodactyla;Rhinocerotidae;Rhinoceros;Rhinoceros sondaicus
ERR1:1111100.700302	4	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hyattella;Hyattella sinuosa
ERR1:1112670.714094	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Raspailia;Raspailia ramosa
ERR1:1112890.671674	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1114820.668417	4	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calcaricarens
ERR1:1114900.726794	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Oxyurichthys;Oxyurichthys formosanus
